"brand","Series","PartNo","DetailLink","dataSheet","Package version","frange [min]","frange [max]","PL(1dB)","VDS","η","GP","Test signal","Product status"
"nxp","RF---Amplifiers---Power transistors---Base stations---0.4 - 1.0 GHz transistors","BLF8G09LS-270GW","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/0_4_1_0_ghz_transistors/BLF8G09LS-270GW.html","http://www.nxp.com/documents/data_sheet/BLF8G09LS-270W_8G09LS-270GW.pdf","SOT1244C","716","960","270","28","33","20","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---0.4 - 1.0 GHz transistors","BLF8G09LS-270W","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/0_4_1_0_ghz_transistors/BLF8G09LS-270W.html","http://www.nxp.com/documents/data_sheet/BLF8G09LS-270W_8G09LS-270GW.pdf","SOT1244B","716","960","270","28","33","20","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---0.4 - 1.0 GHz transistors","BLF8G09LS-400PGW","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/0_4_1_0_ghz_transistors/BLF8G09LS-400PGW.html","http://www.nxp.com/documents/data_sheet/BLF8G09LS-400PW_8G09LS-400PGW.pdf","SOT1242C","716","960","400","28","30","20.6","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---0.4 - 1.0 GHz transistors","BLF8G09LS-400PW","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/0_4_1_0_ghz_transistors/BLF8G09LS-400PW.html","http://www.nxp.com/documents/data_sheet/BLF8G09LS-400PW_8G09LS-400PGW.pdf","SOT1242B","716","960","400","28","30","20.6","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---0.4 - 1.0 GHz transistors","BLF8G10L-160","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/0_4_1_0_ghz_transistors/BLF8G10L-160.html","http://www.nxp.com/documents/data_sheet/BLF8G10L-160_8G10LS-160.pdf","SOT502A","920","960","160","30","29","19.7","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---0.4 - 1.0 GHz transistors","BLF8G10LS-160","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/0_4_1_0_ghz_transistors/BLF8G10LS-160.html","http://www.nxp.com/documents/data_sheet/BLF8G10L-160_8G10LS-160.pdf","SOT502B","920","960","160","30","29","19.7","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---0.4 - 1.0 GHz transistors","BLF8G10LS-160V","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/0_4_1_0_ghz_transistors/BLF8G10LS-160V.html","http://www.nxp.com/documents/data_sheet/BLF8G10LS-160V.pdf","SOT1244B","925","960","160","30","30","19.9","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---0.4 - 1.0 GHz transistors","BLF8G10LS-270","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/0_4_1_0_ghz_transistors/BLF8G10LS-270.html","http://www.nxp.com/documents/data_sheet/BLF8G10LS-270.pdf","SOT502B","820","960","270","28","33","18.5","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---0.4 - 1.0 GHz transistors","BLF8G10LS-270GV","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/0_4_1_0_ghz_transistors/BLF8G10LS-270GV.html","http://www.nxp.com/documents/data_sheet/BLF8G10LS-270V_8G10LS-270GV.pdf","SOT1244C","790","960","270","28","31","19.5","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---0.4 - 1.0 GHz transistors","BLF8G10LS-270V","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/0_4_1_0_ghz_transistors/BLF8G10LS-270V.html","http://www.nxp.com/documents/data_sheet/BLF8G10LS-270V_8G10LS-270GV.pdf","SOT1244B","790","960","270","28","31","19.5","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---0.4 - 1.0 GHz transistors","BLF8G10LS-300P","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/0_4_1_0_ghz_transistors/BLF8G10LS-300P.html","http://www.nxp.com/documents/data_sheet/BLF8G10LS-300P.pdf","SOT539B","700","1000","300","28","32","20.5","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---0.4 - 1.0 GHz transistors","BLM8G0710S-15PB","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/0_4_1_0_ghz_transistors/BLM8G0710S-15PB.html","http://www.nxp.com/documents/data_sheet/BLM8G0710S-15PB_S-15PBG.pdf","SOT1211-1","700","1000","15","28","27","36","1-c WCDMA; 1-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---0.4 - 1.0 GHz transistors","BLM8G0710S-15PBG","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/0_4_1_0_ghz_transistors/BLM8G0710S-15PBG.html","http://www.nxp.com/documents/data_sheet/BLM8G0710S-15PB_S-15PBG.pdf","SOT1212-1","700","1000","15","28","27","36","1-c WCDMA; 1-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---0.4 - 1.0 GHz transistors","BLM8G0710S-30PB","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/0_4_1_0_ghz_transistors/BLM8G0710S-30PB.html","http://www.nxp.com/documents/data_sheet/BLM8G0710S-30PB_S-30PBG.pdf","SOT1211-1","700","1000","30","28","27","35.7","1-c WCDMA; 1-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---0.4 - 1.0 GHz transistors","BLM8G0710S-30PBG","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/0_4_1_0_ghz_transistors/BLM8G0710S-30PBG.html","http://www.nxp.com/documents/data_sheet/BLM8G0710S-30PB_S-30PBG.pdf","SOT1212-1","700","1000","30","28","27","35.7","1-c WCDMA; 1-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---0.4 - 1.0 GHz transistors","BLM8G0710S-45AB","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/0_4_1_0_ghz_transistors/BLM8G0710S-45AB.html","http://www.nxp.com/documents/data_sheet/BLM8G0710S-45AB_S-45ABG.pdf","SOT1211-2","700","1000","45","28","26","35.6","1-c WCDMA; 1-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---0.4 - 1.0 GHz transistors","BLM8G0710S-45ABG","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/0_4_1_0_ghz_transistors/BLM8G0710S-45ABG.html","http://www.nxp.com/documents/data_sheet/BLM8G0710S-45AB_S-45ABG.pdf","SOT1212-2","700","1000","45","28","26","35.6","1-c WCDMA; 1-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---0.4 - 1.0 GHz transistors","BLP7G07S-140P","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/0_4_1_0_ghz_transistors/BLP7G07S-140P.html","http://www.nxp.com/documents/data_sheet/BLP7G07S-140P.pdf","SOT1223-1","700","1000","140","28","29.6","20.9","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---0.4 - 1.0 GHz transistors","BLP7G22-05","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/0_4_1_0_ghz_transistors/BLP7G22-05.html","http://www.nxp.com/documents/data_sheet/BLP7G22-05.pdf","SOT1179-2","700","2700","5","28","23","16","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---0.4 - 1.0 GHz transistors","BLP7G22-10","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/0_4_1_0_ghz_transistors/BLP7G22-10.html","http://www.nxp.com/documents/data_sheet/BLP7G22-10.pdf","SOT1179-2","700","2700","10","28","25","17.4","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---0.4 - 1.0 GHz transistors","BLP8G05S-200","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/0_4_1_0_ghz_transistors/BLP8G05S-200.html","http://www.nxp.com/documents/data_sheet/BLP8G05S-200_8G05S-200G.pdf","SOT1138-2","400","500","200","28","77","21","CW; CW","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---0.4 - 1.0 GHz transistors","BLP8G05S-200G","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/0_4_1_0_ghz_transistors/BLP8G05S-200G.html","http://www.nxp.com/documents/data_sheet/BLP8G05S-200_8G05S-200G.pdf","SOT1204-2","400","500","200","28","77","21","CW; CW","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---0.4 - 1.0 GHz transistors","BLP8G10S-45P","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/0_4_1_0_ghz_transistors/BLP8G10S-45P.html","http://www.nxp.com/documents/data_sheet/BLP8G10S-45P_8G10S-45PG.pdf","SOT1223-1","700","1000","45","28","19.8","20.8","2-c WCDMA; 2-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Base stations---0.4 - 1.0 GHz transistors","BLP8G10S-45PG","http://www.nxp.com/products/rf/amplifiers/power_transistors/base_stations/0_4_1_0_ghz_transistors/BLP8G10S-45PG.html","http://www.nxp.com/documents/data_sheet/BLP8G10S-45P_8G10S-45PG.pdf","SOT1224-1","700","1000","45","28","19.8","20.8","2-c WCDMA; 2-c WCDMA","Production"
