"brand","Series","PartNo","DetailLink","dataSheet","Package version","Package name","Size","VZ nom","Tolerance +/- %","VZ min.","VZ max.","IF max","Ptot","PZSM","Configuration"
"nxp","Diodes---Zener diodes","1N4728A","http://www.nxp.com/products/diodes/zener_diodes/1N4728A.html","http://www.nxp.com/documents/data_sheet/1N4728A_SER.pdf","SOD66","DO-41","","3.3","","","","500","1000","","single"
"nxp","Diodes---Zener diodes","1N4729A","http://www.nxp.com/products/diodes/zener_diodes/1N4729A.html","http://www.nxp.com/documents/data_sheet/1N4728A_SER.pdf","SOD66","DO-41","","3.6","","","","500","1000","","single"
"nxp","Diodes---Zener diodes","1N4730A","http://www.nxp.com/products/diodes/zener_diodes/1N4730A.html","http://www.nxp.com/documents/data_sheet/1N4728A_SER.pdf","SOD66","DO-41","","3.9","","","","500","1000","","single"
"nxp","Diodes---Zener diodes","1N4731A","http://www.nxp.com/products/diodes/zener_diodes/1N4731A.html","http://www.nxp.com/documents/data_sheet/1N4728A_SER.pdf","SOD66","DO-41","","4.3","","","","500","1000","","single"
"nxp","Diodes---Zener diodes","1N4732A","http://www.nxp.com/products/diodes/zener_diodes/1N4732A.html","http://www.nxp.com/documents/data_sheet/1N4728A_SER.pdf","SOD66","DO-41","","4.7","","","","500","1000","","single"
"nxp","Diodes---Zener diodes","1N4733A","http://www.nxp.com/products/diodes/zener_diodes/1N4733A.html","http://www.nxp.com/documents/data_sheet/1N4728A_SER.pdf","SOD66","DO-41","","5","","","","500","1000","","single"
"nxp","Diodes---Zener diodes","1N4734A","http://www.nxp.com/products/diodes/zener_diodes/1N4734A.html","http://www.nxp.com/documents/data_sheet/1N4728A_SER.pdf","SOD66","DO-41","","5.6","","","","500","1000","","single"
"nxp","Diodes---Zener diodes","1N4735A","http://www.nxp.com/products/diodes/zener_diodes/1N4735A.html","http://www.nxp.com/documents/data_sheet/1N4728A_SER.pdf","SOD66","DO-41","","6","","","","500","1000","","single"
"nxp","Diodes---Zener diodes","1N4736A","http://www.nxp.com/products/diodes/zener_diodes/1N4736A.html","http://www.nxp.com/documents/data_sheet/1N4728A_SER.pdf","SOD66","DO-41","","6","","","","500","1000","","single"
"nxp","Diodes---Zener diodes","1N4737A","http://www.nxp.com/products/diodes/zener_diodes/1N4737A.html","http://www.nxp.com/documents/data_sheet/1N4728A_SER.pdf","SOD66","DO-41","","7","","","","500","1000","","single"
"nxp","Diodes---Zener diodes","1N4738A","http://www.nxp.com/products/diodes/zener_diodes/1N4738A.html","http://www.nxp.com/documents/data_sheet/1N4728A_SER.pdf","SOD66","DO-41","","8","","","","500","1000","","single"
"nxp","Diodes---Zener diodes","1N4739A","http://www.nxp.com/products/diodes/zener_diodes/1N4739A.html","http://www.nxp.com/documents/data_sheet/1N4728A_SER.pdf","SOD66","DO-41","","9","","","","500","1000","","single"
"nxp","Diodes---Zener diodes","1N4740A","http://www.nxp.com/products/diodes/zener_diodes/1N4740A.html","http://www.nxp.com/documents/data_sheet/1N4728A_SER.pdf","SOD66","DO-41","","10","","","","500","1000","","single"
"nxp","Diodes---Zener diodes","1N4741A","http://www.nxp.com/products/diodes/zener_diodes/1N4741A.html","http://www.nxp.com/documents/data_sheet/1N4728A_SER.pdf","SOD66","DO-41","","11","","","","500","1000","","single"
"nxp","Diodes---Zener diodes","1N4742A","http://www.nxp.com/products/diodes/zener_diodes/1N4742A.html","http://www.nxp.com/documents/data_sheet/1N4728A_SER.pdf","SOD66","DO-41","","12","","","","500","1000","","single"
"nxp","Diodes---Zener diodes","1N4743A","http://www.nxp.com/products/diodes/zener_diodes/1N4743A.html","http://www.nxp.com/documents/data_sheet/1N4728A_SER.pdf","SOD66","DO-41","","13","","","","500","1000","","single"
"nxp","Diodes---Zener diodes","1N4744A","http://www.nxp.com/products/diodes/zener_diodes/1N4744A.html","http://www.nxp.com/documents/data_sheet/1N4728A_SER.pdf","SOD66","DO-41","","15","","","","500","1000","","single"
"nxp","Diodes---Zener diodes","1N4745A","http://www.nxp.com/products/diodes/zener_diodes/1N4745A.html","http://www.nxp.com/documents/data_sheet/1N4728A_SER.pdf","SOD66","DO-41","","16","","","","500","1000","","single"
"nxp","Diodes---Zener diodes","1N4746A","http://www.nxp.com/products/diodes/zener_diodes/1N4746A.html","http://www.nxp.com/documents/data_sheet/1N4728A_SER.pdf","SOD66","DO-41","","18","","","","500","1000","","single"
"nxp","Diodes---Zener diodes","1N4747A","http://www.nxp.com/products/diodes/zener_diodes/1N4747A.html","http://www.nxp.com/documents/data_sheet/1N4728A_SER.pdf","SOD66","DO-41","","20","","","","500","1000","","single"
"nxp","Diodes---Zener diodes","1N4748A","http://www.nxp.com/products/diodes/zener_diodes/1N4748A.html","http://www.nxp.com/documents/data_sheet/1N4728A_SER.pdf","SOD66","DO-41","","22","","","","500","1000","","single"
"nxp","Diodes---Zener diodes","1N4749A","http://www.nxp.com/products/diodes/zener_diodes/1N4749A.html","http://www.nxp.com/documents/data_sheet/1N4728A_SER.pdf","SOD66","DO-41","","24","","","","500","1000","","single"
"nxp","Diodes---Zener diodes","BAS17","http://www.nxp.com/products/diodes/zener_diodes/BAS17.html","http://www.nxp.com/documents/data_sheet/BAS17.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","5","","","","200","250","","single"
"nxp","Diodes---Zener diodes","BZB84-B2V4","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B2V4.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","2","appr. 2%","2.35","2.45","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B2V7","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B2V7.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","2","appr. 2%","2.65","2.75","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B3V0","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B3V0.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","3","appr. 2%","2.94","3.06","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B3V3","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B3V3.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","3","appr. 2%","3.23","3.37","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B3V6","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B3V6.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","3","appr. 2%","3.53","3.67","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B3V9","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B3V9.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","3","appr. 2%","3.82","3.98","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B4V3","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B4V3.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","4","appr. 2%","4.21","4.39","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B4V7","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B4V7.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","4","appr. 2%","4.61","4.79","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B5V1","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B5V1.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","5","appr. 2%","5","5.2","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B5V6","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B5V6.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","5.6","appr. 2%","5.49","5.71","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B6V2","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B6V2.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","6","appr. 2%","6.08","6.32","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B6V8","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B6V8.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","6","appr. 2%","6.66","6.94","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B7V5","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B7V5.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","7","appr. 2%","7.35","7.65","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B8V2","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B8V2.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","8","appr. 2%","8.04","8.36","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B9V1","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B9V1.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","9","appr. 2%","8.92","9.28","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B10","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B10.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","10","appr. 2%","9.8","10.2","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B11","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B11.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","11","appr. 2%","10.8","11.2","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B12","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B12.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","12","appr. 2%","11.8","12.2","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B13","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B13.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","13","appr. 2%","12.7","13.3","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B15","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B15.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","15","appr. 2%","14.7","15.3","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B16","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B16.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","16","appr. 2%","15.7","16.3","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B18","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B18.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","18","appr. 2%","17.6","18.4","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B20","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B20.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","20","appr. 2%","19.6","20.4","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B22","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B22.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","22","appr. 2%","21.6","22.4","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B24","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B24.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","24","appr. 2%","23.5","24.5","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B27","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B27.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","27","appr. 2%","26.5","27.5","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B30","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B30.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","30","appr. 2%","29.4","30.6","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B33","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B33.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","33","appr. 2%","32.3","33.7","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B36","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B36.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","36","appr. 2%","35.3","36.7","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B39","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B39.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","39","appr. 2%","38.2","39.8","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B43","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B43.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","43","appr. 2%","42.1","43.9","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B47","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B47.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","47","appr. 2%","46.1","47.9","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B51","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B51.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","51","appr. 2%","50","52","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B56","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B56.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","56","appr. 2%","54.9","57.1","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B62","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B62.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","62","appr. 2%","60.8","63.2","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B68","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B68.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","68","appr. 2%","66.6","69.4","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-B75","http://www.nxp.com/products/diodes/zener_diodes/BZB84-B75.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","75","appr. 2%","73.5","76.5","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C2V4","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C2V4.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","2","appr. 5%","2.2","2.6","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C2V7","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C2V7.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","2","appr. 5%","2.5","2.9","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C3V0","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C3V0.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","3","appr. 5%","2.8","3.2","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C3V3","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C3V3.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","3","appr. 5%","3.1","3.5","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C3V6","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C3V6.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","3","appr. 5%","3.4","3.8","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C3V9","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C3V9.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","3","appr. 5%","3.7","4.1","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C4V3","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C4V3.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","4","appr. 5%","4","4.6","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C4V7","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C4V7.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","4","appr. 5%","4.4","5","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C5V1","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C5V1.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","5","appr. 5%","4.8","5.4","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C5V6","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C5V6.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","5","appr. 5%","5.2","6","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C6V2","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C6V2.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","6","appr. 5%","5.8","6.6","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C6V8","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C6V8.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","6","appr. 5%","6.4","7.2","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C7V5","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C7V5.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","7","appr. 5%","7","7.9","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C8V2","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C8V2.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","8","appr. 5%","7.7","8.7","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C9V1","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C9V1.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","9","appr. 5%","8.5","9.6","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C10","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C10.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","10","appr. 5%","9.4","10.6","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C11","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C11.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","11","appr. 5%","10.4","11.6","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C12","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C12.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","12","appr. 5%","11.4","12.7","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C13","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C13.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","13","appr. 5%","12.4","14.1","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C15","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C15.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","15","appr. 5%","13.8","15.6","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C16","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C16.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","16.2","appr. 5%","15.3","17.1","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C18","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C18.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","17.95","appr. 5%","16.8","19.1","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C20","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C20.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","20","appr. 5%","18.8","21.2","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C22","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C22.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","22.05","appr. 5%","20.8","23.3","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C24","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C24.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","24.2","appr. 5%","22.8","25.6","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C27","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C27.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","27","appr. 5%","25.1","28.9","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C30","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C30.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","30","appr. 5%","28","32","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C33","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C33.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","33","appr. 5%","31","35","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C36","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C36.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","36","appr. 5%","34","38","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C39","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C39.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","39","appr. 5%","37","41","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C43","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C43.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","43","appr. 5%","40","46","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C47","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C47.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","47","appr. 5%","44","50","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C51","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C51.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","51","appr. 5%","48","54","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C56","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C56.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","56","appr. 5%","52","60","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C62","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C62.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","62","appr. 5%","58","66","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C68","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C68.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","68","appr. 5%","64","72","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB84-C75","http://www.nxp.com/products/diodes/zener_diodes/BZB84-C75.html","http://www.nxp.com/documents/data_sheet/BZB84_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","74.5","appr. 5%","70","79","200","250","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB100A","http://www.nxp.com/products/diodes/zener_diodes/BZB100A.html","http://www.nxp.com/documents/data_sheet/BZB100A.pdf","SOD323","SOD323","1.7 x 1.25 x 0.95","100","appr. 5%","95","105","","300","30","back-to-back"
"nxp","Diodes---Zener diodes","BZB784-C2V4","http://www.nxp.com/products/diodes/zener_diodes/BZB784-C2V4.html","http://www.nxp.com/documents/data_sheet/BZB784_SERIES.pdf","SOT323","SC-70","2 x 1.25 x 0.95","2","appr. 5%","2.2","2.6","200","350","40","dual c.a."
"nxp","Diodes---Zener diodes","BZB784-C2V7","http://www.nxp.com/products/diodes/zener_diodes/BZB784-C2V7.html","http://www.nxp.com/documents/data_sheet/BZB784_SERIES.pdf","SOT323","SC-70","2 x 1.25 x 0.95","2","appr. 5%","2.5","2.9","200","350","40","dual c.a."
