"brand","Series","PartNo","DetailLink","dataSheet","Package version","frange [min]","frange [max]","PL(1dB)","VDS","η","GP","Test signal","Product status"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-1600 MHz HF / VHF","BLF640","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_1600_mhz_hf_vhf/BLF640.html","http://www.nxp.com/documents/data_sheet/BLF640.pdf","SOT538A","10","2200","10","28","31","19.3","1-c WCDMA; 1-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-1600 MHz HF / VHF","BLF642","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_1600_mhz_hf_vhf/BLF642.html","http://www.nxp.com/documents/data_sheet/BLF642.pdf","SOT467C","1","1400","35","32","63","19","CW; CW","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-1600 MHz HF / VHF","BLF644P","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_1600_mhz_hf_vhf/BLF644P.html","http://www.nxp.com/documents/data_sheet/BLF644P.pdf","SOT1228A","10","1300","70","32","66","23.5","CW; CW","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-1600 MHz HF / VHF","BLF645","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_1600_mhz_hf_vhf/BLF645.html","http://www.nxp.com/documents/data_sheet/BLF645.pdf","SOT540A","1","1400","100","32","56","18","CW; CW","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-1600 MHz HF / VHF","BLF647P","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_1600_mhz_hf_vhf/BLF647P.html","http://www.nxp.com/documents/data_sheet/BLF647P.pdf","SOT1121A","10","1500","200","32","70","18","Pulsed RF; Pulsed RF","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-1600 MHz HF / VHF","BLF647PS","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_1600_mhz_hf_vhf/BLF647PS.html","http://www.nxp.com/documents/data_sheet/BLF647PS.pdf","SOT1121B","10","1500","200","32","70","17.5","Pulsed RF; Pulsed RF","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-1600 MHz HF / VHF","BLF871","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_1600_mhz_hf_vhf/BLF871.html","http://www.nxp.com/documents/data_sheet/BLF871_BLF871S.pdf","SOT467C","1","1000","100","40","60","21","CW; CW","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-1600 MHz HF / VHF","BLF871S","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_1600_mhz_hf_vhf/BLF871S.html","http://www.nxp.com/documents/data_sheet/BLF871_BLF871S.pdf","SOT467B","1","1000","100","40","60","21","CW; CW","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-1600 MHz HF / VHF","BLF881","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_1600_mhz_hf_vhf/BLF881.html","http://www.nxp.com/documents/data_sheet/BLF881_BLF881S.pdf","SOT467C","1","1000","140","50","49","21","CW; CW","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-1600 MHz HF / VHF","BLF881S","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_1600_mhz_hf_vhf/BLF881S.html","http://www.nxp.com/documents/data_sheet/BLF881_BLF881S.pdf","SOT467B","1","1000","140","50","49","21","CW; CW","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-1600 MHz HF / VHF","BLF2324M8LS200P","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_1600_mhz_hf_vhf/BLF2324M8LS200P.html","http://www.nxp.com/documents/data_sheet/BLF2324M8LS200P.pdf","SOT539B","2300","2400","200","28","32","17.2","1-c WCDMA; 1-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-1600 MHz HF / VHF","BLP10H603","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_1600_mhz_hf_vhf/BLP10H603.html","http://www.nxp.com/documents/data_sheet/BLP10H603.pdf","SOT1352-1","10","1400","2.5","50","62","22.8","CW; CW","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-1600 MHz HF / VHF","BLP10H605","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_1600_mhz_hf_vhf/BLP10H605.html","http://www.nxp.com/documents/data_sheet/BLP10H605.pdf","SOT1352-1","10","1400","5","50","59.6","22.4","CW; CW","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-1600 MHz HF / VHF","BLP10H610","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_1600_mhz_hf_vhf/BLP10H610.html","http://www.nxp.com/documents/data_sheet/BLP10H610.pdf","SOT1352-1","10","1400","10","50","60","22","CW; CW","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-1600 MHz HF / VHF","BLP15M7160P","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_1600_mhz_hf_vhf/BLP15M7160P.html","http://www.nxp.com/documents/data_sheet/BLP15M7160P.pdf","SOT1223-1","10","1500","160","28","59.7","19.4","CW; CW","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-1600 MHz HF / VHF","BLP25M705","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_1600_mhz_hf_vhf/BLP25M705.html","http://www.nxp.com/documents/data_sheet/BLP25M705.pdf","SOT1179-2","10","2500","5","28","50","16.4","CW; CW","Production"
