"brand","Series","PartNo","DetailLink","dataSheet","Package version","Package name","Size","IC [max]","R1 (typ)","R2 (typ)","channel type","Ptot","VCEO"
"nxp","Bipolar transistors---Resistor-equipped transistors (RETs)---RET 800 mA， 40 V low VCEsat---RET 800 mA， 40 V NPN","PBRN113ET","http://www.nxp.com/products/bipolar_transistors/resistor_equipped_transistors_rets/ret_800_ma_40_v_low_vcesat/ret_800_ma_40_v_npn/PBRN113ET.html","http://www.nxp.com/documents/data_sheet/PBRN113E_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","800","1","1","NPN","250","40"
"nxp","Bipolar transistors---Resistor-equipped transistors (RETs)---RET 800 mA， 40 V low VCEsat---RET 800 mA， 40 V NPN","PBRN113ZT","http://www.nxp.com/products/bipolar_transistors/resistor_equipped_transistors_rets/ret_800_ma_40_v_low_vcesat/ret_800_ma_40_v_npn/PBRN113ZT.html","http://www.nxp.com/documents/data_sheet/PBRN113Z_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","800","1","10","NPN","250","40"
"nxp","Bipolar transistors---Resistor-equipped transistors (RETs)---RET 800 mA， 40 V low VCEsat---RET 800 mA， 40 V NPN","PBRN123ET","http://www.nxp.com/products/bipolar_transistors/resistor_equipped_transistors_rets/ret_800_ma_40_v_low_vcesat/ret_800_ma_40_v_npn/PBRN123ET.html","http://www.nxp.com/documents/data_sheet/PBRN123E_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","800","2.2","2.2","NPN","250","40"
"nxp","Bipolar transistors---Resistor-equipped transistors (RETs)---RET 800 mA， 40 V low VCEsat---RET 800 mA， 40 V NPN","PBRN123YT","http://www.nxp.com/products/bipolar_transistors/resistor_equipped_transistors_rets/ret_800_ma_40_v_low_vcesat/ret_800_ma_40_v_npn/PBRN123YT.html","http://www.nxp.com/documents/data_sheet/PBRN123Y_SER.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","800","2.2","10","NPN","250","40"
