"brand","Series","PartNo","DetailLink","dataSheet","Product status","Family","Type","Description","VCC","Logic switching levels","Output drive capability","tpd","fmax","No of bits","Power dissipation considerations","Tamb","Rth(j-a)","Ψth(j-top)","Rth(j-c)","No of pins","Package name","Package version"
"nxp","Logic---Gates---OR gates","74AHCT2G32GD","http://www.nxp.com/products/logic/gates/or_gates/74AHCT2G32GD.html","http://www.nxp.com/documents/data_sheet/74AHC_AHCT2G32.pdf","Production","AHC(T)","OR gates","dual 2-input OR gate","4.5 - 5.5","TTL","+/- 8","3.3","60","2","low","-40~125","623","85.0","281","8","XSON8","SOT996-2"
"nxp","Logic---Gates---OR gates","74AHC32BQ","http://www.nxp.com/products/logic/gates/or_gates/74AHC32BQ.html","http://www.nxp.com/documents/data_sheet/74AHC_AHCT32.pdf","Production","AHC(T)","OR gates","quad 2-input OR gate","2.0 - 5.5","CMOS","+/- 8","3.5","60","4","low","-40~125","103","18.4","71","14","DHVQFN14","SOT762-1"
"nxp","Logic---Gates---OR gates","74AHC32D","http://www.nxp.com/products/logic/gates/or_gates/74AHC32D.html","http://www.nxp.com/documents/data_sheet/74AHC_AHCT32.pdf","Production","AHC(T)","OR gates","quad 2-input OR gate","2.0 - 5.5","CMOS","+/- 8","3.5","60","4","low","-40~125","105","17.8","63","14","SO14","SOT108-1"
"nxp","Logic---Gates---OR gates","74AHC32PW","http://www.nxp.com/products/logic/gates/or_gates/74AHC32PW.html","http://www.nxp.com/documents/data_sheet/74AHC_AHCT32.pdf","Production","AHC(T)","OR gates","quad 2-input OR gate","2.0 - 5.5","CMOS","+/- 8","3.5","60","4","low","-40~125","138","6.91114601769911","64.2503584070796","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---OR gates","74AHCT32BQ","http://www.nxp.com/products/logic/gates/or_gates/74AHCT32BQ.html","http://www.nxp.com/documents/data_sheet/74AHC_AHCT32.pdf","Production","AHC(T)","OR gates","quad 2-input OR gate; TTL enabled","4.5 - 5.5","TTL","+/- 8","5","60","4","low","-40~125","103","18.4","71","14","DHVQFN14","SOT762-1"
"nxp","Logic---Gates---OR gates","74AHCT32D","http://www.nxp.com/products/logic/gates/or_gates/74AHCT32D.html","http://www.nxp.com/documents/data_sheet/74AHC_AHCT32.pdf","Production","AHC(T)","OR gates","quad 2-input OR gate; TTL enabled","4.5 - 5.5","TTL","+/- 8","5","60","4","low","-40~125","105","17.8","63","14","SO14","SOT108-1"
"nxp","Logic---Gates---OR gates","74AHCT32PW","http://www.nxp.com/products/logic/gates/or_gates/74AHCT32PW.html","http://www.nxp.com/documents/data_sheet/74AHC_AHCT32.pdf","Production","AHC(T)","OR gates","quad 2-input OR gate; TTL enabled","4.5 - 5.5","TTL","+/- 8","5","60","4","low","-40~125","138","6.91114601769911","64.2503584070796","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---OR gates","74ALVC32BQ","http://www.nxp.com/products/logic/gates/or_gates/74ALVC32BQ.html","http://www.nxp.com/documents/data_sheet/74ALVC32.pdf","Production","ALVC","OR gates","quad 2-input OR gate","1.65 - 3.6","TTL","+/- 24","2","150","4","low","-40~125","103","18.3","71","14","DHVQFN14","SOT762-1"
"nxp","Logic---Gates---OR gates","74ALVC32D","http://www.nxp.com/products/logic/gates/or_gates/74ALVC32D.html","http://www.nxp.com/documents/data_sheet/74ALVC32.pdf","Production","ALVC","OR gates","quad 2-input OR gate","1.65 - 3.6","TTL","+/- 24","2","150","4","low","-40~125","103","17.1","62","14","SO14","SOT108-1"
"nxp","Logic---Gates---OR gates","74ALVC32PW","http://www.nxp.com/products/logic/gates/or_gates/74ALVC32PW.html","http://www.nxp.com/documents/data_sheet/74ALVC32.pdf","Production","ALVC","OR gates","quad 2-input OR gate","1.65 - 3.6","TTL","+/- 24","2","150","4","low","-40~125","138","6.87359292035398","64.1246371681416","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---OR gates","74AUP1G32GF","http://www.nxp.com/products/logic/gates/or_gates/74AUP1G32GF.html","http://www.nxp.com/documents/data_sheet/74AUP1G32.pdf","Production","AUP","OR gates","single 2-input OR gate","1.1 - 3.6","CMOS","1.9/-1.9","7.9","70","1","ultra low","-40~125","311","7.7","157","6","XSON6","SOT891"
"nxp","Logic---Gates---OR gates","74AUP1G32GM","http://www.nxp.com/products/logic/gates/or_gates/74AUP1G32GM.html","http://www.nxp.com/documents/data_sheet/74AUP1G32.pdf","Production","AUP","OR gates","single 2-input OR gate","1.1 - 3.6","CMOS","1.9/-1.9","7.9","70","1","ultra low","-40~125","311","7.7","157","6","XSON6","SOT886"
"nxp","Logic---Gates---OR gates","74AUP1G32GN","http://www.nxp.com/products/logic/gates/or_gates/74AUP1G32GN.html","http://www.nxp.com/documents/data_sheet/74AUP1G32.pdf","Production","AUP","OR gates","single 2-input OR gate","1.1 - 3.6","CMOS","1.9/-1.9","7.9","70","1","ultra low","-40~125","334","22.6","207","6","XSON6","SOT1115"
"nxp","Logic---Gates---OR gates","74AUP1G32GS","http://www.nxp.com/products/logic/gates/or_gates/74AUP1G32GS.html","http://www.nxp.com/documents/data_sheet/74AUP1G32.pdf","Production","AUP","OR gates","single 2-input OR gate","1.1 - 3.6","CMOS","1.9/-1.9","7.9","70","1","ultra low","-40~125","321","28.7","215","6","XSON6","SOT1202"
"nxp","Logic---Gates---OR gates","74AUP1G32GW","http://www.nxp.com/products/logic/gates/or_gates/74AUP1G32GW.html","http://www.nxp.com/documents/data_sheet/74AUP1G32.pdf","Production","AUP","OR gates","single 2-input OR gate","1.1 - 3.6","CMOS","1.9/-1.9","7.9","70","1","ultra low","-40~125","309","79.2","179","5","TSSOP5","SOT353-1"
"nxp","Logic---Gates---OR gates","74AUP1G32GX","http://www.nxp.com/products/logic/gates/or_gates/74AUP1G32GX.html","http://www.nxp.com/documents/data_sheet/74AUP1G32.pdf","Production","AUP","OR gates","single 2-input OR gate","1.1 - 3.6","CMOS","1.9/-1.9","7.9","70","1","ultra low","-40~125","322","90.7","191","5","X2SON5","SOT1226"
"nxp","Logic---Gates---OR gates","74AUP1G332GF","http://www.nxp.com/products/logic/gates/or_gates/74AUP1G332GF.html","http://www.nxp.com/documents/data_sheet/74AUP1G332.pdf","Production","AUP","OR gates","single 3-input OR gate","1.1 - 3.6","CMOS","1.9/-1.9","6.8","70","1","ultra low","-40~125","290","6.5","145","6","XSON6","SOT891"
"nxp","Logic---Gates---OR gates","74AUP1G332GM","http://www.nxp.com/products/logic/gates/or_gates/74AUP1G332GM.html","http://www.nxp.com/documents/data_sheet/74AUP1G332.pdf","Production","AUP","OR gates","single 3-input OR gate","1.1 - 3.6","CMOS","1.9/-1.9","6.8","70","1","ultra low","-40~125","290","6.5","145","6","XSON6","SOT886"
"nxp","Logic---Gates---OR gates","74AUP1G332GN","http://www.nxp.com/products/logic/gates/or_gates/74AUP1G332GN.html","http://www.nxp.com/documents/data_sheet/74AUP1G332.pdf","Production","AUP","OR gates","single 3-input OR gate","1.1 - 3.6","CMOS","1.9/-1.9","6.8","70","1","ultra low","-40~125","275","11.7","171","6","XSON6","SOT1115"
"nxp","Logic---Gates---OR gates","74AUP1G332GS","http://www.nxp.com/products/logic/gates/or_gates/74AUP1G332GS.html","http://www.nxp.com/documents/data_sheet/74AUP1G332.pdf","Production","AUP","OR gates","single 3-input OR gate","1.1 - 3.6","CMOS","1.9/-1.9","6.8","70","1","ultra low","-40~125","272","14.8","177","6","XSON6","SOT1202"
"nxp","Logic---Gates---OR gates","74AUP1G332GW","http://www.nxp.com/products/logic/gates/or_gates/74AUP1G332GW.html","http://www.nxp.com/documents/data_sheet/74AUP1G332.pdf","Production","AUP","OR gates","single 3-input OR gate","1.1 - 3.6","CMOS","1.9/-1.9","6.8","70","1","ultra low","-40~125","264","38.6","153","6","TSSOP6","SOT363"
"nxp","Logic---Gates---OR gates","74AUP2G32DC","http://www.nxp.com/products/logic/gates/or_gates/74AUP2G32DC.html","http://www.nxp.com/documents/data_sheet/74AUP2G32.pdf","Production","AUP","OR gates","dual 2-input OR gate","1.1 - 3.6","CMOS","1.9/-1.9","7.9","70","2","ultra low","-40~125","203","34.1","113","8","VSSOP8","SOT765-1"
"nxp","Logic---Gates---OR gates","74AUP2G32GD","http://www.nxp.com/products/logic/gates/or_gates/74AUP2G32GD.html","http://www.nxp.com/documents/data_sheet/74AUP2G32.pdf","Production","AUP","OR gates","dual 2-input OR gate","1.1 - 3.6","CMOS","1.9/-1.9","7.9","70","2","ultra low","-40~125","610","80.8","271","8","XSON8","SOT996-2"
"nxp","Logic---Gates---OR gates","74AUP2G32GF","http://www.nxp.com/products/logic/gates/or_gates/74AUP2G32GF.html","http://www.nxp.com/documents/data_sheet/74AUP2G32.pdf","Production","AUP","OR gates","dual 2-input OR gate","1.1 - 3.6","CMOS","1.9/-1.9","7.9","70","2","ultra low","-40~125","254","2.1","124","8","XSON8","SOT1089"
"nxp","Logic---Gates---OR gates","74AUP2G32GM","http://www.nxp.com/products/logic/gates/or_gates/74AUP2G32GM.html","http://www.nxp.com/documents/data_sheet/74AUP2G32.pdf","Production","AUP","OR gates","dual 2-input OR gate","1.1 - 3.6","CMOS","1.9/-1.9","7.9","70","2","ultra low","-40~125","251","128.0","","8","XQFN8","SOT902-2"
"nxp","Logic---Gates---OR gates","74AUP2G32GN","http://www.nxp.com/products/logic/gates/or_gates/74AUP2G32GN.html","http://www.nxp.com/documents/data_sheet/74AUP2G32.pdf","Production","AUP","OR gates","dual 2-input OR gate","1.1 - 3.6","CMOS","1.9/-1.9","7.9","70","2","ultra low","-40~125","238","10.6","148","8","XSON8","SOT1116"
"nxp","Logic---Gates---OR gates","74AUP2G32GS","http://www.nxp.com/products/logic/gates/or_gates/74AUP2G32GS.html","http://www.nxp.com/documents/data_sheet/74AUP2G32.pdf","Production","AUP","OR gates","dual 2-input OR gate","1.1 - 3.6","CMOS","1.9/-1.9","7.9","70","2","ultra low","-40~125","276","10.8","146","8","XSON8","SOT1203"
"nxp","Logic---Gates---OR gates","74AUP2G32GT","http://www.nxp.com/products/logic/gates/or_gates/74AUP2G32GT.html","http://www.nxp.com/documents/data_sheet/74AUP2G32.pdf","Production","AUP","OR gates","dual 2-input OR gate","1.1 - 3.6","CMOS","1.9/-1.9","7.9","70","2","ultra low","-40~125","327","6.1","157","8","XSON8","SOT833-1"
"nxp","Logic---Gates---OR gates","74AXP1G32GM","http://www.nxp.com/products/logic/gates/or_gates/74AXP1G32GM.html","http://www.nxp.com/documents/data_sheet/74AXP1G32.pdf","Production","AXP","OR gates","single 2-input OR gate","0.7 - 2.75","CMOS","+/- 4.5","2.5","70","1","ultra low","-40~85","322","8.3","164","6","XSON6","SOT886"
"nxp","Logic---Gates---OR gates","74AXP1G32GN","http://www.nxp.com/products/logic/gates/or_gates/74AXP1G32GN.html","http://www.nxp.com/documents/data_sheet/74AXP1G32.pdf","Production","AXP","OR gates","single 2-input OR gate","0.7 - 2.75","CMOS","+/- 4.5","2.5","70","1","ultra low","-40~85","366","28.6","226","6","XSON6","SOT1115"
"nxp","Logic---Gates---OR gates","74AXP1G32GS","http://www.nxp.com/products/logic/gates/or_gates/74AXP1G32GS.html","http://www.nxp.com/documents/data_sheet/74AXP1G32.pdf","Production","AXP","OR gates","single 2-input OR gate","0.7 - 2.75","CMOS","+/- 4.5","2.5","70","1","ultra low","-40~85","347","36.3","235","6","XSON6","SOT1202"
"nxp","Logic---Gates---OR gates","74AXP1G32GX","http://www.nxp.com/products/logic/gates/or_gates/74AXP1G32GX.html","http://www.nxp.com/documents/data_sheet/74AXP1G32.pdf","Production","AXP","OR gates","single 2-input OR gate","0.7 - 2.75","CMOS","+/- 4.5","2.5","70","1","ultra low","-40~85","352","115.9","217","5","X2SON5","SOT1226"
"nxp","Logic---Gates---OR gates","74HC1G32GV","http://www.nxp.com/products/logic/gates/or_gates/74HC1G32GV.html","http://www.nxp.com/documents/data_sheet/74HC_HCT1G32.pdf","Production","HC(T)","OR gates","single 2-input OR gate","2.0 - 6.0","CMOS","+/- 2.6","8","36","1","low","-40~125","220","33.0","131","5","TSOP5","SOT753"
"nxp","Logic---Gates---OR gates","74HC1G32GW","http://www.nxp.com/products/logic/gates/or_gates/74HC1G32GW.html","http://www.nxp.com/documents/data_sheet/74HC_HCT1G32.pdf","Production","HC(T)","OR gates","single 2-input OR gate","2.0 - 6.0","CMOS","+/- 2.6","8","36","1","low","-40~125","261","39.3","138","5","TSSOP5","SOT353-1"
"nxp","Logic---Gates---OR gates","74HCT1G32GV","http://www.nxp.com/products/logic/gates/or_gates/74HCT1G32GV.html","http://www.nxp.com/documents/data_sheet/74HC_HCT1G32.pdf","Production","HC(T)","OR gates","single 2-input OR gate; TTL enabled","4.5 - 5.5","TTL","+/- 2.0","10","36","1","low","-40~125","220","33.0","131","5","TSOP5","SOT753"
"nxp","Logic---Gates---OR gates","74HCT1G32GW","http://www.nxp.com/products/logic/gates/or_gates/74HCT1G32GW.html","http://www.nxp.com/documents/data_sheet/74HC_HCT1G32.pdf","Production","HC(T)","OR gates","single 2-input OR gate; TTL enabled","4.5 - 5.5","TTL","+/- 2.0","10","36","1","low","-40~125","261","39.3","138","5","TSSOP5","SOT353-1"
"nxp","Logic---Gates---OR gates","74HC2G32DC","http://www.nxp.com/products/logic/gates/or_gates/74HC2G32DC.html","http://www.nxp.com/documents/data_sheet/74HC_HCT2G32.pdf","Production","HC(T)","OR gates","dual 2-input OR gate","2.0 - 6.0","CMOS","+/- 5.2","9","36","2","low","-40~125","204","35.1","115","8","VSSOP8","SOT765-1"
"nxp","Logic---Gates---OR gates","74HC2G32DP","http://www.nxp.com/products/logic/gates/or_gates/74HC2G32DP.html","http://www.nxp.com/documents/data_sheet/74HC_HCT2G32.pdf","Production","HC(T)","OR gates","dual 2-input OR gate","2.0 - 6.0","CMOS","+/- 5.2","9","36","2","low","-40~125","216","20.5","106","8","TSSOP8","SOT505-2"
"nxp","Logic---Gates---OR gates","74HC2G32GD","http://www.nxp.com/products/logic/gates/or_gates/74HC2G32GD.html","http://www.nxp.com/documents/data_sheet/74HC_HCT2G32.pdf","Production","HC(T)","OR gates","dual 2-input OR gate","2.0 - 6.0","CMOS","+/- 5.2","9","36","2","low","-40~125","618","83.2","277","8","XSON8","SOT996-2"
"nxp","Logic---Gates---OR gates","74HCT2G32DC","http://www.nxp.com/products/logic/gates/or_gates/74HCT2G32DC.html","http://www.nxp.com/documents/data_sheet/74HC_HCT2G32.pdf","Production","HC(T)","OR gates","dual 2-input OR gate; TTL enabled","4.5 - 5.5","TTL","+/- 4.0","13","36","2","low","-40~125","206","51.0","","8","VSSOP8","SOT765-1"
"nxp","Logic---Gates---OR gates","74HCT2G32DP","http://www.nxp.com/products/logic/gates/or_gates/74HCT2G32DP.html","http://www.nxp.com/documents/data_sheet/74HC_HCT2G32.pdf","Production","HC(T)","OR gates","dual 2-input OR gate; TTL enabled","4.5 - 5.5","TTL","+/- 4.0","13","36","2","low","-40~125","216","20.5","106","8","TSSOP8","SOT505-2"
"nxp","Logic---Gates---OR gates","74HCT2G32GD","http://www.nxp.com/products/logic/gates/or_gates/74HCT2G32GD.html","http://www.nxp.com/documents/data_sheet/74HC_HCT2G32.pdf","Production","HC(T)","OR gates","dual 2-input OR gate; TTL enabled","4.5 - 5.5","TTL","+/- 4.0","13","36","2","low","-40~125","618","83.2","277","8","XSON8","SOT996-2"
"nxp","Logic---Gates---OR gates","74HC32BQ","http://www.nxp.com/products/logic/gates/or_gates/74HC32BQ.html","http://www.nxp.com/documents/data_sheet/74HC_HCT32.pdf","Production","HC(T)","OR gates","quad 2-input OR gate","2.0 - 6.0","CMOS","+/- 5.2","6","36","4","low","-40~125","107","21.8","75","14","DHVQFN14","SOT762-1"
"nxp","Logic---Gates---OR gates","74HC32D","http://www.nxp.com/products/logic/gates/or_gates/74HC32D.html","http://www.nxp.com/documents/data_sheet/74HC_HCT32.pdf","Production","HC(T)","OR gates","quad 2-input OR gate","2.0 - 6.0","CMOS","+/- 5.2","6","36","4","low","-40~125","109","21.0","68","14","SO14","SOT108-1"
"nxp","Logic---Gates---OR gates","74HC32DB","http://www.nxp.com/products/logic/gates/or_gates/74HC32DB.html","http://www.nxp.com/documents/data_sheet/74HC_HCT32.pdf","Production","HC(T)","OR gates","quad 2-input OR gate","2.0 - 6.0","CMOS","+/- 5.2","6","36","4","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---OR gates","74HC32PW","http://www.nxp.com/products/logic/gates/or_gates/74HC32PW.html","http://www.nxp.com/documents/data_sheet/74HC_HCT32.pdf","Production","HC(T)","OR gates","quad 2-input OR gate","2.0 - 6.0","CMOS","+/- 5.2","6","36","4","low","-40~125","142","8.11437168141593","68.2785486725664","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---OR gates","74HCT32BQ","http://www.nxp.com/products/logic/gates/or_gates/74HCT32BQ.html","http://www.nxp.com/documents/data_sheet/74HC_HCT32.pdf","Production","HC(T)","OR gates","quad 2-input OR gate","4.5 - 5.5","TTL","+/- 4.0","9","36","4","low","-40~125","107","21.8","75","14","DHVQFN14","SOT762-1"
"nxp","Logic---Gates---OR gates","74HCT32D","http://www.nxp.com/products/logic/gates/or_gates/74HCT32D.html","http://www.nxp.com/documents/data_sheet/74HC_HCT32.pdf","Production","HC(T)","OR gates","quad 2-input OR gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","9","36","4","low","-40~125","109","21.0","68","14","SO14","SOT108-1"
"nxp","Logic---Gates---OR gates","74HCT32DB","http://www.nxp.com/products/logic/gates/or_gates/74HCT32DB.html","http://www.nxp.com/documents/data_sheet/74HC_HCT32.pdf","Production","HC(T)","OR gates","quad 2-input OR gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","9","36","4","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---OR gates","74HCT32PW","http://www.nxp.com/products/logic/gates/or_gates/74HCT32PW.html","http://www.nxp.com/documents/data_sheet/74HC_HCT32.pdf","Production","HC(T)","OR gates","quad 2-input OR gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","9","36","4","low","-40~125","142","8.11437168141593","68.2785486725664","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---OR gates","74HC4075D","http://www.nxp.com/products/logic/gates/or_gates/74HC4075D.html","http://www.nxp.com/documents/data_sheet/74HC_HCT4075_CNV.pdf","Production","HC(T)","OR gates","triple 3-input OR gate","2.0 - 6.0","CMOS","+/- 5.2","8","36","3","low","-40~125","65","1.0","22","14","SO14","SOT108-1"
"nxp","Logic---Gates---OR gates","74HC4075DB","http://www.nxp.com/products/logic/gates/or_gates/74HC4075DB.html","http://www.nxp.com/documents/data_sheet/74HC_HCT4075_CNV.pdf","Production","HC(T)","OR gates","triple 3-input OR gate","2.0 - 6.0","CMOS","+/- 5.2","8","36","3","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---OR gates","74HCT4075D","http://www.nxp.com/products/logic/gates/or_gates/74HCT4075D.html","http://www.nxp.com/documents/data_sheet/74HC_HCT4075_CNV.pdf","Production","HC(T)","OR gates","triple 3-input OR gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","10","36","3","low","-40~125","65","1.0","22","14","SO14","SOT108-1"
"nxp","Logic---Gates---OR gates","74HCT4075DB","http://www.nxp.com/products/logic/gates/or_gates/74HCT4075DB.html","http://www.nxp.com/documents/data_sheet/74HC_HCT4075_CNV.pdf","Production","HC(T)","OR gates","triple 3-input OR gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","10","36","3","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---OR gates","74HCT4075PW","http://www.nxp.com/products/logic/gates/or_gates/74HCT4075PW.html","http://www.nxp.com/documents/data_sheet/74HC_HCT4075_CNV.pdf","Production","HC(T)","OR gates","triple 3-input OR gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","10","36","3","low","-40~125","111","1.0","33.8207079646018","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---OR gates","74LVC1G32GF","http://www.nxp.com/products/logic/gates/or_gates/74LVC1G32GF.html","http://www.nxp.com/documents/data_sheet/74LVC1G32.pdf","Production","LVC","OR gates","single 2-input OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.1","150","1","low","-40~125","313","7.8","158","6","XSON6","SOT891"
"nxp","Logic---Gates---OR gates","74LVC1G32GM","http://www.nxp.com/products/logic/gates/or_gates/74LVC1G32GM.html","http://www.nxp.com/documents/data_sheet/74LVC1G32.pdf","Production","LVC","OR gates","single 2-input OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.1","150","1","low","-40~125","313","7.8","158","6","XSON6","SOT886"
"nxp","Logic---Gates---OR gates","74LVC1G32GN","http://www.nxp.com/products/logic/gates/or_gates/74LVC1G32GN.html","http://www.nxp.com/documents/data_sheet/74LVC1G32.pdf","Production","LVC","OR gates","single 2-input OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.1","150","1","low","-40~125","338","23.5","210","6","XSON6","SOT1115"
"nxp","Logic---Gates---OR gates","74LVC1G32GS","http://www.nxp.com/products/logic/gates/or_gates/74LVC1G32GS.html","http://www.nxp.com/documents/data_sheet/74LVC1G32.pdf","Production","LVC","OR gates","single 2-input OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.1","150","1","low","-40~125","325","29.9","218","6","XSON6","SOT1202"
"nxp","Logic---Gates---OR gates","74LVC1G32GV","http://www.nxp.com/products/logic/gates/or_gates/74LVC1G32GV.html","http://www.nxp.com/documents/data_sheet/74LVC1G32.pdf","Production","LVC","OR gates","single 2-input OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.1","150","1","low","-40~125","270","63.3","169","5","TSOP5","SOT753"
"nxp","Logic---Gates---OR gates","74LVC1G32GW","http://www.nxp.com/products/logic/gates/or_gates/74LVC1G32GW.html","http://www.nxp.com/documents/data_sheet/74LVC1G32.pdf","Production","LVC","OR gates","single 2-input OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.1","150","1","low","-40~125","311","80.9","181","5","TSSOP5","SOT353-1"
"nxp","Logic---Gates---OR gates","74LVC1G32GX","http://www.nxp.com/products/logic/gates/or_gates/74LVC1G32GX.html","http://www.nxp.com/documents/data_sheet/74LVC1G32.pdf","Production","LVC","OR gates","single 2-input OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.1","150","1","low","-40~125","327","94.5","195","5","X2SON5","SOT1226"
"nxp","Logic---Gates---OR gates","74LVC1G332GF","http://www.nxp.com/products/logic/gates/or_gates/74LVC1G332GF.html","http://www.nxp.com/documents/data_sheet/74LVC1G332.pdf","Production","LVC","OR gates","single 3-input OR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.6","150","1","low","-40~125","317","8.0","161","6","XSON6","SOT891"
