"brand","Series","PartNo","DetailLink","dataSheet","Product status","Family","Type","Description","VCC","Logic switching levels","Output drive capability","tpd","fmax","No of bits","Power dissipation considerations","Tamb","Rth(j-a)","Ψth(j-top)","Rth(j-c)","No of pins","Package name","Package version"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74AUP1G86GN","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74AUP1G86GN.html","http://www.nxp.com/documents/data_sheet/74AUP1G86.pdf","Production","AUP","EXCLUSIVE-OR gates","single 2-input EXCLUSIVE-OR gate","1.1 - 3.6","CMOS","1.9/-1.9","9","70","1","ultra low","-40~125","334","22.6","207","6","XSON6","SOT1115"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74AUP1G86GS","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74AUP1G86GS.html","http://www.nxp.com/documents/data_sheet/74AUP1G86.pdf","Production","AUP","EXCLUSIVE-OR gates","single 2-input EXCLUSIVE-OR gate","1.1 - 3.6","CMOS","1.9/-1.9","9","70","1","ultra low","-40~125","321","28.7","215","6","XSON6","SOT1202"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74AUP1G86GW","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74AUP1G86GW.html","http://www.nxp.com/documents/data_sheet/74AUP1G86.pdf","Production","AUP","EXCLUSIVE-OR gates","single 2-input EXCLUSIVE-OR gate","1.1 - 3.6","CMOS","1.9/-1.9","9","70","1","ultra low","-40~125","309","79.2","179","5","TSSOP5","SOT353-1"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74AUP1G86GX","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74AUP1G86GX.html","http://www.nxp.com/documents/data_sheet/74AUP1G86.pdf","Production","AUP","EXCLUSIVE-OR gates","single 2-input EXCLUSIVE-OR gate","1.1 - 3.6","CMOS","1.9/-1.9","9","70","1","ultra low","-40~125","322","90.7","191","5","X2SON5","SOT1226"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74AUP1G386GF","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74AUP1G386GF.html","http://www.nxp.com/documents/data_sheet/74AUP1G386.pdf","Production","AUP","EXCLUSIVE-OR gates","single 3-input EXCLUSIVE-OR gate","1.1 - 3.6","CMOS","1.9/-1.9","8.6","70","1","ultra low","-40~125","290","6.5","145","6","XSON6","SOT891"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74AUP1G386GM","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74AUP1G386GM.html","http://www.nxp.com/documents/data_sheet/74AUP1G386.pdf","Production","AUP","EXCLUSIVE-OR gates","single 3-input EXCLUSIVE-OR gate","1.1 - 3.6","CMOS","1.9/-1.9","8.6","70","1","ultra low","-40~125","290","6.5","145","6","XSON6","SOT886"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74AUP1G386GN","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74AUP1G386GN.html","http://www.nxp.com/documents/data_sheet/74AUP1G386.pdf","Production","AUP","EXCLUSIVE-OR gates","single 3-input EXCLUSIVE-OR gate","1.1 - 3.6","CMOS","1.9/-1.9","8.6","70","1","ultra low","-40~125","275","11.7","171","6","XSON6","SOT1115"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74AUP1G386GS","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74AUP1G386GS.html","http://www.nxp.com/documents/data_sheet/74AUP1G386.pdf","Production","AUP","EXCLUSIVE-OR gates","single 3-input EXCLUSIVE-OR gate","1.1 - 3.6","CMOS","1.9/-1.9","8.6","70","1","ultra low","-40~125","272","14.8","177","6","XSON6","SOT1202"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74AUP1G386GW","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74AUP1G386GW.html","http://www.nxp.com/documents/data_sheet/74AUP1G386.pdf","Production","AUP","EXCLUSIVE-OR gates","single 3-input EXCLUSIVE-OR gate","1.1 - 3.6","CMOS","1.9/-1.9","8.6","70","1","ultra low","-40~125","264","38.6","153","6","TSSOP6","SOT363"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74AUP2G86DC","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74AUP2G86DC.html","http://www.nxp.com/documents/data_sheet/74AUP2G86.pdf","Production","AUP","EXCLUSIVE-OR gates","dual 2-input EXCLUSIVE-OR gate","1.1 - 3.6","CMOS","1.9/-1.9","9","70","2","ultra low","-40~125","203","34.1","113","8","VSSOP8","SOT765-1"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74AUP2G86GD","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74AUP2G86GD.html","http://www.nxp.com/documents/data_sheet/74AUP2G86.pdf","Production","AUP","EXCLUSIVE-OR gates","dual 2-input EXCLUSIVE-OR gate","1.1 - 3.6","CMOS","1.9/-1.9","9","70","2","ultra low","-40~125","610","80.8","271","8","XSON8","SOT996-2"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74AUP2G86GF","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74AUP2G86GF.html","http://www.nxp.com/documents/data_sheet/74AUP2G86.pdf","Production","AUP","EXCLUSIVE-OR gates","dual 2-input EXCLUSIVE-OR gate","1.1 - 3.6","CMOS","1.9/-1.9","9","70","2","ultra low","-40~125","254","2.1","124","8","XSON8","SOT1089"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74AUP2G86GM","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74AUP2G86GM.html","http://www.nxp.com/documents/data_sheet/74AUP2G86.pdf","Production","AUP","EXCLUSIVE-OR gates","dual 2-input EXCLUSIVE-OR gate","1.1 - 3.6","CMOS","1.9/-1.9","9","70","2","ultra low","-40~125","251","128.0","","8","XQFN8","SOT902-2"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74AUP2G86GN","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74AUP2G86GN.html","http://www.nxp.com/documents/data_sheet/74AUP2G86.pdf","Production","AUP","EXCLUSIVE-OR gates","dual 2-input EXCLUSIVE-OR gate","1.1 - 3.6","CMOS","1.9/-1.9","9","70","2","ultra low","-40~125","238","10.6","148","8","XSON8","SOT1116"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74AUP2G86GS","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74AUP2G86GS.html","http://www.nxp.com/documents/data_sheet/74AUP2G86.pdf","Production","AUP","EXCLUSIVE-OR gates","dual 2-input EXCLUSIVE-OR gate","1.1 - 3.6","CMOS","1.9/-1.9","9","70","2","ultra low","-40~125","276","10.8","146","8","XSON8","SOT1203"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74AUP2G86GT","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74AUP2G86GT.html","http://www.nxp.com/documents/data_sheet/74AUP2G86.pdf","Production","AUP","EXCLUSIVE-OR gates","dual 2-input EXCLUSIVE-OR gate","1.1 - 3.6","CMOS","1.9/-1.9","9","70","2","ultra low","-40~125","327","6.1","157","8","XSON8","SOT833-1"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74HC1G86GV","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74HC1G86GV.html","http://www.nxp.com/documents/data_sheet/74HC_HCT1G86.pdf","Production","HC(T)","EXCLUSIVE-OR gates","single 2-input EXCLUSIVE-OR gate","2.0 - 6.0","CMOS","+/- 2.6","9","36","1","low","-40~125","220","33.0","131","5","TSOP5","SOT753"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74HC1G86GW","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74HC1G86GW.html","http://www.nxp.com/documents/data_sheet/74HC_HCT1G86.pdf","Production","HC(T)","EXCLUSIVE-OR gates","single 2-input EXCLUSIVE-OR gate","2.0 - 6.0","CMOS","+/- 2.6","9","36","1","low","-40~125","261","39.3","138","5","TSSOP5","SOT353-1"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74HCT1G86GV","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74HCT1G86GV.html","http://www.nxp.com/documents/data_sheet/74HC_HCT1G86.pdf","Production","HC(T)","EXCLUSIVE-OR gates","single 2-input EXCLUSIVE-OR gate; TTL enabled","4.5 - 5.5","TTL","+/- 2.0","10","36","1","low","-40~125","220","33.0","131","5","TSOP5","SOT753"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74HCT1G86GW","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74HCT1G86GW.html","http://www.nxp.com/documents/data_sheet/74HC_HCT1G86.pdf","Production","HC(T)","EXCLUSIVE-OR gates","single 2-input EXCLUSIVE-OR gate; TTL enabled","4.5 - 5.5","TTL","+/- 2.0","10","36","1","low","-40~125","261","39.3","138","5","TSSOP5","SOT353-1"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74HC2G86DC","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74HC2G86DC.html","http://www.nxp.com/documents/data_sheet/74HC_HCT2G86.pdf","Production","HC(T)","EXCLUSIVE-OR gates","dual  2-input EXCLUSIVE-OR gate","2.0 - 6.0","CMOS","+/- 5.2","9","36","2","low","-40~125","209","38.4","120","8","VSSOP8","SOT765-1"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74HC2G86DP","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74HC2G86DP.html","http://www.nxp.com/documents/data_sheet/74HC_HCT2G86.pdf","Production","HC(T)","EXCLUSIVE-OR gates","dual  2-input EXCLUSIVE-OR gate","2.0 - 6.0","CMOS","+/- 5.2","9","36","2","low","-40~125","224","22.5","108","8","TSSOP8","SOT505-2"
"nxp","Logic---Gates---EXCLUSIVE-OR gates","74HC2G86GD","http://www.nxp.com/products/logic/gates/exclusive_or_gates/74HC2G86GD.html","http://www.nxp.com/documents/data_sheet/74HC_HCT2G86.pdf","Production","HC(T)","EXCLUSIVE-OR gates","dual  2-input EXCLUSIVE-OR gate","2.0 - 6.0","CMOS","+/- 5.2","9","36","2","low","-40~125","645","91.8","298","8","XSON8","SOT996-2"
