"brand","Series","PartNo","DetailLink","dataSheet","Product status","Family","Type","Description","VCC","Logic switching levels","Output drive capability","tpd","fmax","No of bits","Power dissipation considerations","Tamb","Rth(j-a)","Ψth(j-top)","Rth(j-c)","No of pins","Package name","Package version"
"nxp","Logic---Gates---Configurable gates","74AXP1G98GM","http://www.nxp.com/products/logic/gates/configurable_gates/74AXP1G98GM.html","http://www.nxp.com/documents/data_sheet/74AXP1G98.pdf","Development","AXP","Configurable gates","configurable gate; Schmitt trigger","0.7 - 2.75","CMOS","4.5/-4.5","4.5","70","1","ultra low","-40~85","251","128.0","","6","XSON6","SOT886"
"nxp","Logic---Gates---Configurable gates","74AXP1G98GN","http://www.nxp.com/products/logic/gates/configurable_gates/74AXP1G98GN.html","http://www.nxp.com/documents/data_sheet/74AXP1G98.pdf","Development","AXP","Configurable gates","configurable gate; Schmitt trigger","0.7 - 2.75","CMOS","4.5/-4.5","4.5","70","1","ultra low","-40~85","251","128.0","","6","XSON6","SOT1115"
"nxp","Logic---Gates---Configurable gates","74AXP1G98GS","http://www.nxp.com/products/logic/gates/configurable_gates/74AXP1G98GS.html","http://www.nxp.com/documents/data_sheet/74AXP1G98.pdf","Development","AXP","Configurable gates","configurable gate; Schmitt trigger","0.7 - 2.75","CMOS","4.5/-4.5","4.5","70","1","ultra low","-40~85","251","128.0","","6","XSON6","SOT1202"
"nxp","Logic---Gates---Configurable gates","74LVC1G57GF","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G57GF.html","http://www.nxp.com/documents/data_sheet/74LVC1G57.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","6.3","150","1","low","-40~125","308","7.5","155","6","XSON6","SOT891"
"nxp","Logic---Gates---Configurable gates","74LVC1G57GM","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G57GM.html","http://www.nxp.com/documents/data_sheet/74LVC1G57.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","6.3","150","1","low","-40~125","308","7.5","155","6","XSON6","SOT886"
"nxp","Logic---Gates---Configurable gates","74LVC1G57GN","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G57GN.html","http://www.nxp.com/documents/data_sheet/74LVC1G57.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","6.3","150","1","low","-40~125","325","21.0","201","6","XSON6","SOT1115"
"nxp","Logic---Gates---Configurable gates","74LVC1G57GS","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G57GS.html","http://www.nxp.com/documents/data_sheet/74LVC1G57.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","6.3","150","1","low","-40~125","313","26.6","209","6","XSON6","SOT1202"
"nxp","Logic---Gates---Configurable gates","74LVC1G57GV","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G57GV.html","http://www.nxp.com/documents/data_sheet/74LVC1G57.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","6.3","150","1","low","-40~125","250","54.7","163","6","TSOP6","SOT457"
"nxp","Logic---Gates---Configurable gates","74LVC1G57GW","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G57GW.html","http://www.nxp.com/documents/data_sheet/74LVC1G57.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","6.3","150","1","low","-40~125","277","50.1","165","6","TSSOP6","SOT363"
"nxp","Logic---Gates---Configurable gates","74LVC1G58GF","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G58GF.html","http://www.nxp.com/documents/data_sheet/74LVC1G58.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","6.3","150","1","low","-40~125","308","7.5","155","6","XSON6","SOT891"
"nxp","Logic---Gates---Configurable gates","74LVC1G58GM","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G58GM.html","http://www.nxp.com/documents/data_sheet/74LVC1G58.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","6.3","150","1","low","-40~125","308","7.5","155","6","XSON6","SOT886"
"nxp","Logic---Gates---Configurable gates","74LVC1G58GN","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G58GN.html","http://www.nxp.com/documents/data_sheet/74LVC1G58.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","6.3","150","1","low","-40~125","325","21.0","201","6","XSON6","SOT1115"
"nxp","Logic---Gates---Configurable gates","74LVC1G58GS","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G58GS.html","http://www.nxp.com/documents/data_sheet/74LVC1G58.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","6.3","150","1","low","-40~125","313","26.6","209","6","XSON6","SOT1202"
