"brand","Series","PartNo","DetailLink","dataSheet","Package version","matched capacitance","Cd1/Cd2 [min]","Cd1/Cd2 [typ]","Cd1/Cd2 [max]","@V1","@V2","@f","rs [typ]","rs [max]","@f","@Cd","ΔCd/Cd [max]","@V1","@V2","@Ns"
"nxp","RF---Diodes---Varicap diodes---TV/VCR/DVD/HDD varicap diodes - VHF tuning","BB131","http://www.nxp.com/products/rf/diodes/varicap_diodes/tv_vcr_dvd_hdd_varicap_diodes_vhf_tuning/BB131.html","http://www.nxp.com/documents/data_sheet/BB131.pdf","SOD323","N; N","12","","16","0.5","28","1","","3","470","9","","","",""
"nxp","RF---Diodes---Varicap diodes---TV/VCR/DVD/HDD varicap diodes - VHF tuning","BB170","http://www.nxp.com/products/rf/diodes/varicap_diodes/tv_vcr_dvd_hdd_varicap_diodes_vhf_tuning/BB170.html","http://www.nxp.com/documents/data_sheet/BB170.pdf","SOD323","N; N","14.5","15","","1","28","1","","0.9","100","12","","","",""
"nxp","RF---Diodes---Varicap diodes---TV/VCR/DVD/HDD varicap diodes - VHF tuning","BB171","http://www.nxp.com/products/rf/diodes/varicap_diodes/tv_vcr_dvd_hdd_varicap_diodes_vhf_tuning/BB171.html","http://www.nxp.com/documents/data_sheet/BB171.pdf","SOD323","N; N","20.6","22","","1","28","1","1","1.2","100","30","","","",""
"nxp","RF---Diodes---Varicap diodes---TV/VCR/DVD/HDD varicap diodes - VHF tuning","BB172","http://www.nxp.com/products/rf/diodes/varicap_diodes/tv_vcr_dvd_hdd_varicap_diodes_vhf_tuning/BB172.html","http://www.nxp.com/documents/data_sheet/BB172.pdf","SOD323","N; N","13.5","15","","1","28","1","0.65","0.8","100","30","","","",""
"nxp","RF---Diodes---Varicap diodes---TV/VCR/DVD/HDD varicap diodes - VHF tuning","BB173","http://www.nxp.com/products/rf/diodes/varicap_diodes/tv_vcr_dvd_hdd_varicap_diodes_vhf_tuning/BB173.html","http://www.nxp.com/documents/data_sheet/BB173.pdf","SOD523","N; N","13.5","15","","1","28","1","0.65","0.8","100","30","","","",""
"nxp","RF---Diodes---Varicap diodes---TV/VCR/DVD/HDD varicap diodes - VHF tuning","BB175","http://www.nxp.com/products/rf/diodes/varicap_diodes/tv_vcr_dvd_hdd_varicap_diodes_vhf_tuning/BB175.html","http://www.nxp.com/documents/data_sheet/BB175.pdf","SOD523","N; N","20.6","22","","1","28","1","1","1.2","100","30","","","",""
"nxp","RF---Diodes---Varicap diodes---TV/VCR/DVD/HDD varicap diodes - VHF tuning","BB181","http://www.nxp.com/products/rf/diodes/varicap_diodes/tv_vcr_dvd_hdd_varicap_diodes_vhf_tuning/BB181.html","http://www.nxp.com/documents/data_sheet/BB181.pdf","SOD523","N; N","12","","16","0.5","28","1","","3","470","9","","","",""
"nxp","RF---Diodes---Varicap diodes---TV/VCR/DVD/HDD varicap diodes - VHF tuning","BB187LX","http://www.nxp.com/products/rf/diodes/varicap_diodes/tv_vcr_dvd_hdd_varicap_diodes_vhf_tuning/BB187LX.html","http://www.nxp.com/documents/data_sheet/BB187LX.pdf","SOD882D","Y; Y","11","","","2","25","1","","0.75","470","","2","2","25","10"
"nxp","RF---Diodes---Varicap diodes---TV/VCR/DVD/HDD varicap diodes - VHF tuning","BBY40","http://www.nxp.com/products/rf/diodes/varicap_diodes/tv_vcr_dvd_hdd_varicap_diodes_vhf_tuning/BBY40.html","http://www.nxp.com/documents/data_sheet/BBY40.pdf","SOT23","N; N","5","","6.5","3","25","1","","0.7","200","25","","","",""
