"brand","Series","PartNo","DetailLink","dataSheet","Package version","Package name","Size","IC [max]","R1 (typ)","R2 (typ)","channel type","Ptot","VCEO"
"nxp","Bipolar transistors---Resistor-equipped transistors (RETs)---RET 800 mA， 40 V low VCEsat---RET 800 mA， 40 V PNP","PBRP113ET","http://www.nxp.com/products/bipolar_transistors/resistor_equipped_transistors_rets/ret_800_ma_40_v_low_vcesat/ret_800_ma_40_v_pnp/PBRP113ET.html","http://www.nxp.com/documents/data_sheet/PBRP113ET.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","800","1","1","PNP","250","40"
"nxp","Bipolar transistors---Resistor-equipped transistors (RETs)---RET 800 mA， 40 V low VCEsat---RET 800 mA， 40 V PNP","PBRP113ZT","http://www.nxp.com/products/bipolar_transistors/resistor_equipped_transistors_rets/ret_800_ma_40_v_low_vcesat/ret_800_ma_40_v_pnp/PBRP113ZT.html","http://www.nxp.com/documents/data_sheet/PBRP113ZT.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","800","1","10","PNP","250","40"
"nxp","Bipolar transistors---Resistor-equipped transistors (RETs)---RET 800 mA， 40 V low VCEsat---RET 800 mA， 40 V PNP","PBRP123ET","http://www.nxp.com/products/bipolar_transistors/resistor_equipped_transistors_rets/ret_800_ma_40_v_low_vcesat/ret_800_ma_40_v_pnp/PBRP123ET.html","http://www.nxp.com/documents/data_sheet/PBRP123ET.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","800","2.2","2.2","PNP","250","40"
"nxp","Bipolar transistors---Resistor-equipped transistors (RETs)---RET 800 mA， 40 V low VCEsat---RET 800 mA， 40 V PNP","PBRP123YT","http://www.nxp.com/products/bipolar_transistors/resistor_equipped_transistors_rets/ret_800_ma_40_v_low_vcesat/ret_800_ma_40_v_pnp/PBRP123YT.html","http://www.nxp.com/documents/data_sheet/PBRP123YT.pdf","SOT23","TO-236AB","2.9 x 1.3 x 1","800","2.2","10","PNP","250","40"
