"brand","Series","PartNo","DetailLink","dataSheet","Product status","Family","Type","Description","VCC","Logic switching levels","Output drive capability","tpd","fmax","No of bits","Power dissipation considerations","Tamb","Rth(j-a)","Ψth(j-top)","Rth(j-c)","No of pins","Package name","Package version"
"nxp","Logic---Gates---AND gates","74HCT08BQ","http://www.nxp.com/products/logic/gates/and_gates/74HCT08BQ.html","http://www.nxp.com/documents/data_sheet/74HC_HCT08.pdf","Production","HC(T)","AND gates","quad 2-input AND gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","11","","4","low","-40~125","107","21.5","75","14","DHVQFN14","SOT762-1"
"nxp","Logic---Gates---AND gates","74HCT08D","http://www.nxp.com/products/logic/gates/and_gates/74HCT08D.html","http://www.nxp.com/documents/data_sheet/74HC_HCT08.pdf","Production","HC(T)","AND gates","quad 2-input AND gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","11","","4","low","-40~125","109","20.8","67","14","SO14","SOT108-1"
"nxp","Logic---Gates---AND gates","74HCT08DB","http://www.nxp.com/products/logic/gates/and_gates/74HCT08DB.html","http://www.nxp.com/documents/data_sheet/74HC_HCT08.pdf","Production","HC(T)","AND gates","quad 2-input AND gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","11","","4","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---AND gates","74HCT08PW","http://www.nxp.com/products/logic/gates/and_gates/74HCT08PW.html","http://www.nxp.com/documents/data_sheet/74HC_HCT08.pdf","Production","HC(T)","AND gates","quad 2-input AND gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","11","","4","low","-40~125","142","8.02430530973451","67.9770221238938","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---AND gates","74HC11D","http://www.nxp.com/products/logic/gates/and_gates/74HC11D.html","http://www.nxp.com/documents/data_sheet/74HC_HCT11.pdf","Production","HC(T)","AND gates","triple 3-input AND gate","2.0 - 6.0","CMOS","+/- 5.2","10","","3","low","-40~125","96","11.9","54","14","SO14","SOT108-1"
"nxp","Logic---Gates---AND gates","74HC11DB","http://www.nxp.com/products/logic/gates/and_gates/74HC11DB.html","http://www.nxp.com/documents/data_sheet/74HC_HCT11.pdf","Production","HC(T)","AND gates","triple 3-input AND gate","2.0 - 6.0","CMOS","+/- 5.2","10","","3","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---AND gates","74HC11PW","http://www.nxp.com/products/logic/gates/and_gates/74HC11PW.html","http://www.nxp.com/documents/data_sheet/74HC_HCT11.pdf","Production","HC(T)","AND gates","triple 3-input AND gate","2.0 - 6.0","CMOS","+/- 5.2","10","","3","low","-40~125","131","4.64190088495575","56.6533203539823","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---AND gates","74HCT11D","http://www.nxp.com/products/logic/gates/and_gates/74HCT11D.html","http://www.nxp.com/documents/data_sheet/74HC_HCT11.pdf","Production","HC(T)","AND gates","triple 3-input AND gate","4.5 - 5.5","TTL","+/- 4","11","","3","low","-40~125","94","10.8","52","14","SO14","SOT108-1"
"nxp","Logic---Gates---AND gates","74HCT11DB","http://www.nxp.com/products/logic/gates/and_gates/74HCT11DB.html","http://www.nxp.com/documents/data_sheet/74HC_HCT11.pdf","Production","HC(T)","AND gates","triple 3-input AND gate","4.5 - 5.5","TTL","+/- 4","11","","3","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---AND gates","74HCT11PW","http://www.nxp.com/products/logic/gates/and_gates/74HCT11PW.html","http://www.nxp.com/documents/data_sheet/74HC_HCT11.pdf","Production","HC(T)","AND gates","triple 3-input AND gate","4.5 - 5.5","TTL","+/- 4","11","","3","low","-40~125","131","4.64190088495575","56.6533203539823","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---AND gates","74LV08D","http://www.nxp.com/products/logic/gates/and_gates/74LV08D.html","http://www.nxp.com/documents/data_sheet/74LV08.pdf","Production","LV","AND gates","quad 2-input AND gate","1.0 - 5.5","TTL","+/- 12","7","","4","low","-40~125","87","6.6","45","14","SO14","SOT108-1"
"nxp","Logic---Gates---AND gates","74LV08DB","http://www.nxp.com/products/logic/gates/and_gates/74LV08DB.html","http://www.nxp.com/documents/data_sheet/74LV08.pdf","Production","LV","AND gates","quad 2-input AND gate","1.0 - 5.5","TTL","+/- 12","7","","4","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---AND gates","74LV08PW","http://www.nxp.com/products/logic/gates/and_gates/74LV08PW.html","http://www.nxp.com/documents/data_sheet/74LV08.pdf","Production","LV","AND gates","quad 2-input AND gate","1.0 - 5.5","TTL","+/- 12","7","","4","low","-40~125","127","3.08323362831859","51.4351734513274","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---AND gates","74LVC1G08GF","http://www.nxp.com/products/logic/gates/and_gates/74LVC1G08GF.html","http://www.nxp.com/documents/data_sheet/74LVC1G08.pdf","Production","LVC","AND gates","single 2-input AND gate","1.65 - 5.5","CMOS / LVTTL","+/- 24","2.1","","1","low","-40~125","313","7.8","158","6","XSON6","SOT891"
"nxp","Logic---Gates---AND gates","74LVC1G08GM","http://www.nxp.com/products/logic/gates/and_gates/74LVC1G08GM.html","http://www.nxp.com/documents/data_sheet/74LVC1G08.pdf","Production","LVC","AND gates","single 2-input AND gate","1.65 - 5.5","CMOS / LVTTL","+/- 24","2.1","","1","low","-40~125","313","7.8","158","6","XSON6","SOT886"
"nxp","Logic---Gates---AND gates","74LVC1G08GN","http://www.nxp.com/products/logic/gates/and_gates/74LVC1G08GN.html","http://www.nxp.com/documents/data_sheet/74LVC1G08.pdf","Production","LVC","AND gates","single 2-input AND gate","1.65 - 5.5","CMOS / LVTTL","+/- 24","2.1","","1","low","-40~125","338","23.5","210","6","XSON6","SOT1115"
"nxp","Logic---Gates---AND gates","74LVC1G08GS","http://www.nxp.com/products/logic/gates/and_gates/74LVC1G08GS.html","http://www.nxp.com/documents/data_sheet/74LVC1G08.pdf","Production","LVC","AND gates","single 2-input AND gate","1.65 - 5.5","CMOS / LVTTL","+/- 24","2.1","","1","low","-40~125","325","29.9","218","6","XSON6","SOT1202"
"nxp","Logic---Gates---AND gates","74LVC1G08GV","http://www.nxp.com/products/logic/gates/and_gates/74LVC1G08GV.html","http://www.nxp.com/documents/data_sheet/74LVC1G08.pdf","Production","LVC","AND gates","single 2-input AND gate","1.65 - 5.5","CMOS / LVTTL","+/- 24","2.1","","1","low","-40~125","270","63.3","169","5","TSOP5","SOT753"
"nxp","Logic---Gates---AND gates","74LVC1G08GW","http://www.nxp.com/products/logic/gates/and_gates/74LVC1G08GW.html","http://www.nxp.com/documents/data_sheet/74LVC1G08.pdf","Production","LVC","AND gates","single 2-input AND gate","1.65 - 5.5","CMOS / LVTTL","+/- 24","2.1","","1","low","-40~125","311","80.9","181","5","TSSOP5","SOT353-1"
"nxp","Logic---Gates---AND gates","74LVC1G08GX","http://www.nxp.com/products/logic/gates/and_gates/74LVC1G08GX.html","http://www.nxp.com/documents/data_sheet/74LVC1G08.pdf","Production","LVC","AND gates","single 2-input AND gate","1.65 - 5.5","CMOS / LVTTL","+/- 24","2.1","","1","low","-40~125","327","94.5","195","5","X2SON5","SOT1226"
"nxp","Logic---Gates---AND gates","74LVC1G11GF","http://www.nxp.com/products/logic/gates/and_gates/74LVC1G11GF.html","http://www.nxp.com/documents/data_sheet/74LVC1G11.pdf","Production","LVC","AND gates","single 3-input AND gate","1.65 - 5.5","CMOS / LVTTL","+/- 24","2.6","","1","low","-40~125","318","8.1","162","6","XSON6","SOT891"
"nxp","Logic---Gates---AND gates","74LVC1G11GM","http://www.nxp.com/products/logic/gates/and_gates/74LVC1G11GM.html","http://www.nxp.com/documents/data_sheet/74LVC1G11.pdf","Production","LVC","AND gates","single 3-input AND gate","1.65 - 5.5","CMOS / LVTTL","+/- 24","2.6","","1","low","-40~125","318","8.1","162","6","XSON6","SOT886"
"nxp","Logic---Gates---AND gates","74LVC1G11GN","http://www.nxp.com/products/logic/gates/and_gates/74LVC1G11GN.html","http://www.nxp.com/documents/data_sheet/74LVC1G11.pdf","Production","LVC","AND gates","single 3-input AND gate","1.65 - 5.5","CMOS / LVTTL","+/- 24","2.6","","1","low","-40~125","354","26.4","219","6","XSON6","SOT1115"
"nxp","Logic---Gates---AND gates","74LVC1G11GS","http://www.nxp.com/products/logic/gates/and_gates/74LVC1G11GS.html","http://www.nxp.com/documents/data_sheet/74LVC1G11.pdf","Production","LVC","AND gates","single 3-input AND gate","1.65 - 5.5","CMOS / LVTTL","+/- 24","2.6","","1","low","-40~125","337","33.5","228","6","XSON6","SOT1202"
"nxp","Logic---Gates---AND gates","74LVC1G11GV","http://www.nxp.com/products/logic/gates/and_gates/74LVC1G11GV.html","http://www.nxp.com/documents/data_sheet/74LVC1G11.pdf","Production","LVC","AND gates","single 3-input AND gate","1.65 - 5.5","CMOS / LVTTL","+/- 24","2.6","","1","low","-40~125","261","63.0","172","6","TSOP6","SOT457"
"nxp","Logic---Gates---AND gates","74LVC1G11GW","http://www.nxp.com/products/logic/gates/and_gates/74LVC1G11GW.html","http://www.nxp.com/documents/data_sheet/74LVC1G11.pdf","Production","LVC","AND gates","single 3-input AND gate","1.65 - 5.5","CMOS / LVTTL","+/- 24","2.6","","1","low","-40~125","284","56.7","172","6","TSSOP6","SOT363"
"nxp","Logic---Gates---AND gates","74LVC1G11GX","http://www.nxp.com/products/logic/gates/and_gates/74LVC1G11GX.html","http://www.nxp.com/documents/data_sheet/74LVC1G11.pdf","Development","","","","","","","","","","","","","","","6","X2SON6","SOT1255"
"nxp","Logic---Gates---AND gates","74LVC2G08DC","http://www.nxp.com/products/logic/gates/and_gates/74LVC2G08DC.html","http://www.nxp.com/documents/data_sheet/74LVC2G08.pdf","Production","LVC","AND gates","dual 2-input AND gate","1.65 - 5.5","CMOS / LVTTL","+/- 24","2.1","","2","low","-40~125","200","32.4","110","8","VSSOP8","SOT765-1"
"nxp","Logic---Gates---AND gates","74LVC2G08DP","http://www.nxp.com/products/logic/gates/and_gates/74LVC2G08DP.html","http://www.nxp.com/documents/data_sheet/74LVC2G08.pdf","Production","LVC","AND gates","dual 2-input AND gate","1.65 - 5.5","CMOS / LVTTL","+/- 24","2.1","","2","low","-40~125","210","18.8","104","8","TSSOP8","SOT505-2"
"nxp","Logic---Gates---AND gates","74LVC2G08GD","http://www.nxp.com/products/logic/gates/and_gates/74LVC2G08GD.html","http://www.nxp.com/documents/data_sheet/74LVC2G08.pdf","Production","LVC","AND gates","dual 2-input AND gate","1.65 - 5.5","CMOS / LVTTL","+/- 24","2.1","","2","low","-40~125","595","76.1","259","8","XSON8","SOT996-2"
"nxp","Logic---Gates---AND gates","74LVC2G08GF","http://www.nxp.com/products/logic/gates/and_gates/74LVC2G08GF.html","http://www.nxp.com/documents/data_sheet/74LVC2G08.pdf","Production","LVC","AND gates","dual 2-input AND gate","1.65 - 5.5","CMOS / LVTTL","+/- 24","2.1","","2","low","-40~125","243","1.9","117","8","XSON8","SOT1089"
"nxp","Logic---Gates---AND gates","74LVC2G08GM","http://www.nxp.com/products/logic/gates/and_gates/74LVC2G08GM.html","http://www.nxp.com/documents/data_sheet/74LVC2G08.pdf","Production","LVC","AND gates","dual 2-input AND gate","1.65 - 5.5","CMOS / LVTTL","+/- 24","2.1","","2","low","-40~125","251","128.0","","8","XQFN8","SOT902-2"
"nxp","Logic---Gates---AND gates","74LVC2G08GN","http://www.nxp.com/products/logic/gates/and_gates/74LVC2G08GN.html","http://www.nxp.com/documents/data_sheet/74LVC2G08.pdf","Production","LVC","AND gates","dual 2-input AND gate","1.65 - 5.5","CMOS / LVTTL","+/- 24","2.1","","2","low","-40~125","231","9.5","142","8","XSON8","SOT1116"
"nxp","Logic---Gates---AND gates","74LVC2G08GS","http://www.nxp.com/products/logic/gates/and_gates/74LVC2G08GS.html","http://www.nxp.com/documents/data_sheet/74LVC2G08.pdf","Production","LVC","AND gates","dual 2-input AND gate","1.65 - 5.5","CMOS / LVTTL","+/- 24","2.1","","2","low","-40~125","269","9.7","141","8","XSON8","SOT1203"
"nxp","Logic---Gates---AND gates","74LVC2G08GT","http://www.nxp.com/products/logic/gates/and_gates/74LVC2G08GT.html","http://www.nxp.com/documents/data_sheet/74LVC2G08.pdf","Production","LVC","AND gates","dual 2-input AND gate","1.65 - 5.5","CMOS / LVTTL","+/- 24","2.1","","2","low","-40~125","317","5.6","150","8","XSON8","SOT833-1"
"nxp","Logic---Gates---AND gates","74LVC08ABQ","http://www.nxp.com/products/logic/gates/and_gates/74LVC08ABQ.html","http://www.nxp.com/documents/data_sheet/74LVC08A.pdf","Production","LVC","AND gates","quad 2-input AND gate","1.2 - 3.6","TTL","+/- 24","2.1","","4","low","-40~125","109","23.4","77","14","DHVQFN14","SOT762-1"
"nxp","Logic---Gates---AND gates","74LVC08AD","http://www.nxp.com/products/logic/gates/and_gates/74LVC08AD.html","http://www.nxp.com/documents/data_sheet/74LVC08A.pdf","Production","LVC","AND gates","quad 2-input AND gate","1.2 - 3.6","TTL","+/- 24","2.1","","4","low","-40~125","112","22.6","70","14","SO14","SOT108-1"
"nxp","Logic---Gates---AND gates","74LVC08ADB","http://www.nxp.com/products/logic/gates/and_gates/74LVC08ADB.html","http://www.nxp.com/documents/data_sheet/74LVC08A.pdf","Production","LVC","AND gates","quad 2-input AND gate","1.2 - 3.6","TTL","+/- 24","2.1","","4","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---AND gates","74LVC08APW","http://www.nxp.com/products/logic/gates/and_gates/74LVC08APW.html","http://www.nxp.com/documents/data_sheet/74LVC08A.pdf","Production","LVC","AND gates","quad 2-input AND gate","1.2 - 3.6","TTL","+/- 24","2.1","","4","low","-40~125","144","8.70087168141593","70.2420486725664","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---AND gates","74LVC11BQ","http://www.nxp.com/products/logic/gates/and_gates/74LVC11BQ.html","http://www.nxp.com/documents/data_sheet/74LVC11.pdf","Production","LVC","AND gates","triple 3-input AND gate","1.2 - 3.6","TTL","+/- 24","3.7","","3","low","-40~125","108","22.5","76","14","DHVQFN14","SOT762-1"
"nxp","Logic---Gates---AND gates","74LVC11D","http://www.nxp.com/products/logic/gates/and_gates/74LVC11D.html","http://www.nxp.com/documents/data_sheet/74LVC11.pdf","Production","LVC","AND gates","triple 3-input AND gate","1.2 - 3.6","TTL","+/- 24","3.7","","3","low","-40~125","110","21.6","69","14","SO14","SOT108-1"
"nxp","Logic---Gates---AND gates","74LVC11DB","http://www.nxp.com/products/logic/gates/and_gates/74LVC11DB.html","http://www.nxp.com/documents/data_sheet/74LVC11.pdf","Production","LVC","AND gates","triple 3-input AND gate","1.2 - 3.6","TTL","+/- 24","3.7","","3","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---AND gates","74LVC11PW","http://www.nxp.com/products/logic/gates/and_gates/74LVC11PW.html","http://www.nxp.com/documents/data_sheet/74LVC11.pdf","Production","LVC","AND gates","triple 3-input AND gate","1.2 - 3.6","TTL","+/- 24","3.7","","3","low","-40~125","143","8.35724557522124","69.0916482300885","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---AND gates","74LVT08D","http://www.nxp.com/products/logic/gates/and_gates/74LVT08D.html","http://www.nxp.com/documents/data_sheet/74LVT08.pdf","Production","LVT","AND gates","quad 2-input AND gate","2.7 - 3.6","TTL","-32/+64","3.4","","4","medium","-40~85","109","20.9","68","14","SO14","SOT108-1"
"nxp","Logic---Gates---AND gates","74LVT08DB","http://www.nxp.com/products/logic/gates/and_gates/74LVT08DB.html","http://www.nxp.com/documents/data_sheet/74LVT08.pdf","Production","LVT","AND gates","quad 2-input AND gate","2.7 - 3.6","TTL","-32/+64","3.4","","4","medium","-40~85","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---AND gates","74LVT08PW","http://www.nxp.com/products/logic/gates/and_gates/74LVT08PW.html","http://www.nxp.com/documents/data_sheet/74LVT08.pdf","Production","LVT","AND gates","quad 2-input AND gate","2.7 - 3.6","TTL","-32/+64","3.4","","4","medium","-40~85","142","8.11544026548673","68.2821261061947","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---AND gates","74VHC08BQ","http://www.nxp.com/products/logic/gates/and_gates/74VHC08BQ.html","http://www.nxp.com/documents/data_sheet/74VHC_VHCT08.pdf","Production","VHC(T)","AND gates","quad 2-input AND gate","2.0 - 5.5","CMOS","+/- 8","3.5","","4","low","-40~125","103","18.4","71","14","DHVQFN14","SOT762-1"
"nxp","Logic---Gates---AND gates","74VHC08D","http://www.nxp.com/products/logic/gates/and_gates/74VHC08D.html","http://www.nxp.com/documents/data_sheet/74VHC_VHCT08.pdf","Production","VHC(T)","AND gates","quad 2-input AND gate","2.0 - 5.5","CMOS","+/- 8","3.5","","4","low","-40~125","127","18.2","","14","SO14","SOT108-1"
"nxp","Logic---Gates---AND gates","74VHC08PW","http://www.nxp.com/products/logic/gates/and_gates/74VHC08PW.html","http://www.nxp.com/documents/data_sheet/74VHC_VHCT08.pdf","Production","VHC(T)","AND gates","quad 2-input AND gate","2.0 - 5.5","CMOS","+/- 8","3.5","","4","low","-40~125","138","6.91114601769911","64.2503584070796","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---AND gates","74VHCT08BQ","http://www.nxp.com/products/logic/gates/and_gates/74VHCT08BQ.html","http://www.nxp.com/documents/data_sheet/74VHC_VHCT08.pdf","Production","VHC(T)","AND gates","quad 2-input AND gate; TTL enabled","4.5 - 5.5","TTL","+/- 8","5","","4","low","-40~125","103","18.4","71","14","DHVQFN14","SOT762-1"
"nxp","Logic---Gates---AND gates","74VHCT08D","http://www.nxp.com/products/logic/gates/and_gates/74VHCT08D.html","http://www.nxp.com/documents/data_sheet/74VHC_VHCT08.pdf","Production","VHC(T)","AND gates","quad 2-input AND gate; TTL enabled","4.5 - 5.5","TTL","+/- 8","5","","4","low","-40~125","127","18.2","","14","SO14","SOT108-1"
"nxp","Logic---Gates---AND gates","74VHCT08PW","http://www.nxp.com/products/logic/gates/and_gates/74VHCT08PW.html","http://www.nxp.com/documents/data_sheet/74VHC_VHCT08.pdf","Production","VHC(T)","AND gates","quad 2-input AND gate; TTL enabled","4.5 - 5.5","TTL","+/- 8","5","","4","low","-40~125","138","6.91114601769911","64.2503584070796","14","TSSOP14","SOT402-1"
