"brand","Series","PartNo","DetailLink","dataSheet","Product status","Family","Type","Description","VCC","Logic switching levels","Output drive capability","tpd","fmax","No of bits","Power dissipation considerations","Tamb","Rth(j-a)","Ψth(j-top)","Rth(j-c)","No of pins","Package name","Package version"
"nxp","Logic---Gates---Combination gates","74AUP1Z04GM","http://www.nxp.com/products/logic/gates/combination_gates/74AUP1Z04GM.html","http://www.nxp.com/documents/data_sheet/74AUP1Z04.pdf","Production","AUP","Combination gates","crystal driver with enable and internal resistor","1.1 - 3.6","CMOS","+/- 1.9","5.6","70","1","ultra low","-40~125","290","6.5","145","6","XSON6","SOT886"
"nxp","Logic---Gates---Combination gates","74AUP1Z04GN","http://www.nxp.com/products/logic/gates/combination_gates/74AUP1Z04GN.html","http://www.nxp.com/documents/data_sheet/74AUP1Z04.pdf","Production","AUP","Combination gates","crystal driver with enable and internal resistor","1.1 - 3.6","CMOS","+/- 1.9","5.6","70","1","ultra low","-40~125","275","11.7","171","6","XSON6","SOT1115"
"nxp","Logic---Gates---Combination gates","74AUP1Z04GS","http://www.nxp.com/products/logic/gates/combination_gates/74AUP1Z04GS.html","http://www.nxp.com/documents/data_sheet/74AUP1Z04.pdf","Production","AUP","Combination gates","crystal driver with enable and internal resistor","1.1 - 3.6","CMOS","+/- 1.9","5.6","70","1","ultra low","-40~125","272","14.8","177","6","XSON6","SOT1202"
"nxp","Logic---Gates---Combination gates","74AUP1Z04GW","http://www.nxp.com/products/logic/gates/combination_gates/74AUP1Z04GW.html","http://www.nxp.com/documents/data_sheet/74AUP1Z04.pdf","Production","AUP","Combination gates","crystal driver with enable and internal resistor","1.1 - 3.6","CMOS","+/- 1.9","5.6","70","2","ultra low","-40~125","264","38.6","153","6","TSSOP6","SOT363"
"nxp","Logic---Gates---Combination gates","74AUP1Z125GF","http://www.nxp.com/products/logic/gates/combination_gates/74AUP1Z125GF.html","http://www.nxp.com/documents/data_sheet/74AUP1Z125.pdf","Production","AUP","Combination gates","crystal driver with enable and internal resistor (3-state)","1.1 - 3.6","CMOS","+/- 1.9","4.7","70","1","ultra low","-40~125","290","6.5","145","6","XSON6","SOT891"
"nxp","Logic---Gates---Combination gates","74AUP1Z125GM","http://www.nxp.com/products/logic/gates/combination_gates/74AUP1Z125GM.html","http://www.nxp.com/documents/data_sheet/74AUP1Z125.pdf","Production","AUP","Combination gates","crystal driver with enable and internal resistor (3-state)","1.1 - 3.6","CMOS","+/- 1.9","4.7","70","1","ultra low","-40~125","290","6.5","145","6","XSON6","SOT886"
"nxp","Logic---Gates---Combination gates","74AUP1Z125GN","http://www.nxp.com/products/logic/gates/combination_gates/74AUP1Z125GN.html","http://www.nxp.com/documents/data_sheet/74AUP1Z125.pdf","Production","AUP","Combination gates","crystal driver with enable and internal resistor (3-state)","1.1 - 3.6","CMOS","+/- 1.9","4.7","70","1","ultra low","-40~125","275","11.7","171","6","XSON6","SOT1115"
"nxp","Logic---Gates---Combination gates","74AUP1Z125GS","http://www.nxp.com/products/logic/gates/combination_gates/74AUP1Z125GS.html","http://www.nxp.com/documents/data_sheet/74AUP1Z125.pdf","Production","AUP","Combination gates","crystal driver with enable and internal resistor (3-state)","1.1 - 3.6","CMOS","+/- 1.9","4.7","70","1","ultra low","-40~125","272","14.8","177","6","XSON6","SOT1202"
"nxp","Logic---Gates---Combination gates","74AUP1Z125GW","http://www.nxp.com/products/logic/gates/combination_gates/74AUP1Z125GW.html","http://www.nxp.com/documents/data_sheet/74AUP1Z125.pdf","Production","AUP","Combination gates","crystal driver with enable and internal resistor (3-state)","1.1 - 3.6","CMOS","+/- 1.9","4.7","70","1","ultra low","-40~125","264","38.6","153","6","TSSOP6","SOT363"
"nxp","Logic---Gates---Combination gates","74AUP2G57DP","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G57DP.html","http://www.nxp.com/documents/data_sheet/74AUP2G57.pdf","Development","AUP","Configurable gates","Configurable","1.1 - 3.6","CMOS","1.9/-1.9","8.7","70","2","ultra low","-40~125","120","30.0","","10","TSSOP10","SOT552-1"
"nxp","Logic---Gates---Combination gates","74AUP2G57GF","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G57GF.html","http://www.nxp.com/documents/data_sheet/74AUP2G57.pdf","Production","AUP","Configurable gates","Configurable","1.1 - 3.6","CMOS","1.9/-1.9","8.7","70","2","ultra low","-40~125","192","97.0","","10","XSON10","SOT1081-2"
"nxp","Logic---Gates---Combination gates","74AUP2G57GM","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G57GM.html","http://www.nxp.com/documents/data_sheet/74AUP2G57.pdf","Production","AUP","Configurable gates","Configurable","1.1 - 3.6","CMOS","1.9/-1.9","8.7","70","2","ultra low","-40~125","178","87.0","","10","XQFN10","SOT1049-3"
"nxp","Logic---Gates---Combination gates","74AUP2G57GU","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G57GU.html","http://www.nxp.com/documents/data_sheet/74AUP2G57.pdf","Production","AUP","Configurable gates","Configurable","1.1 - 3.6","CMOS","1.9/-1.9","8.7","70","2","ultra low","-40~125","142","48.0","","10","XQFN10","SOT1160-1"
"nxp","Logic---Gates---Combination gates","74AUP2G58DP","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G58DP.html","No full datasheet available","Development","AUP","Configurable gates","dual configurable gate; Schmitt trigger","1.1 - 3.6","CMOS","1.9/-1.9","8.7","70","2","ultra low","-40~125","120","30.0","","","",""
"nxp","Logic---Gates---Combination gates","74AUP2G58GF","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G58GF.html","http://www.nxp.com/documents/data_sheet/74AUP2G58.pdf","Production","AUP","Configurable gates","Configurable","1.1 - 3.6","CMOS","1.9/-1.9","8.7","70","2","ultra low","-40~125","192","97.0","","10","XSON10","SOT1081-2"
"nxp","Logic---Gates---Combination gates","74AUP2G58GM","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G58GM.html","http://www.nxp.com/documents/data_sheet/74AUP2G58.pdf","Production","AUP","Configurable gates","Configurable","1.1 - 3.6","CMOS","1.9/-1.9","8.7","70","2","ultra low","-40~125","178","87.0","","10","XQFN10","SOT1049-3"
"nxp","Logic---Gates---Combination gates","74AUP2G58GU","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G58GU.html","http://www.nxp.com/documents/data_sheet/74AUP2G58.pdf","Production","AUP","Configurable gates","Configurable","1.1 - 3.6","CMOS","1.9/-1.9","8.7","70","2","ultra low","-40~125","142","48.0","","10","XQFN10","SOT1160-1"
"nxp","Logic---Gates---Combination gates","74AUP2G97DP","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G97DP.html","No full datasheet available","Development","AUP","Configurable gates","dual configurable gate; Schmitt trigger","1.1 - 3.6","CMOS","1.9/-1.9","8.7","70","2","ultra low","-40~125","120","30.0","","","",""
"nxp","Logic---Gates---Combination gates","74AUP2G97GF","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G97GF.html","http://www.nxp.com/documents/data_sheet/74AUP2G97.pdf","Production","AUP","Configurable gates","Configurable","1.1 - 3.6","CMOS","1.9/-1.9","8.7","70","2","ultra low","-40~125","192","97.0","","10","XSON10","SOT1081-2"
"nxp","Logic---Gates---Combination gates","74AUP2G97GM","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G97GM.html","http://www.nxp.com/documents/data_sheet/74AUP2G97.pdf","Production","AUP","Configurable gates","Configurable","1.1 - 3.6","CMOS","1.9/-1.9","8.7","70","2","ultra low","-40~125","178","87.0","","10","XQFN10","SOT1049-3"
"nxp","Logic---Gates---Combination gates","74AUP2G97GU","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G97GU.html","http://www.nxp.com/documents/data_sheet/74AUP2G97.pdf","Production","AUP","Configurable gates","Configurable","1.1 - 3.6","CMOS","1.9/-1.9","8.7","70","2","ultra low","-40~125","142","48.0","","10","XQFN10","SOT1160-1"
"nxp","Logic---Gates---Combination gates","74AUP2G98DP","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G98DP.html","No full datasheet available","Development","AUP","Configurable gates","dual configurable gate; Schmitt trigger","1.1 - 3.6","CMOS","1.9/-1.9","8.9","70","2","ultra low","-40~125","120","30.0","","","",""
"nxp","Logic---Gates---Combination gates","74AUP2G98GF","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G98GF.html","http://www.nxp.com/documents/data_sheet/74AUP2G98.pdf","Production","AUP","Configurable gates","Configurable","1.1 - 3.6","CMOS","1.9/-1.9","8.9","70","2","ultra low","-40~125","192","97.0","","10","XSON10","SOT1081-2"
"nxp","Logic---Gates---Combination gates","74AUP2G98GM","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G98GM.html","http://www.nxp.com/documents/data_sheet/74AUP2G98.pdf","Production","AUP","Configurable gates","Configurable","1.1 - 3.6","CMOS","1.9/-1.9","8.9","70","2","ultra low","-40~125","178","87.0","","10","XQFN10","SOT1049-3"
"nxp","Logic---Gates---Combination gates","74AUP2G98GU","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G98GU.html","http://www.nxp.com/documents/data_sheet/74AUP2G98.pdf","Production","AUP","Configurable gates","Configurable","1.1 - 3.6","CMOS","1.9/-1.9","8.9","70","2","ultra low","-40~125","142","48.0","","10","XQFN10","SOT1160-1"
"nxp","Logic---Gates---Combination gates","74AUP2G0604GF","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G0604GF.html","http://www.nxp.com/documents/data_sheet/74AUP2G0604.pdf","Production","AUP","Combination gates","inverter with open-drain and inverter","1.1 - 3.6","CMOS","+/- 1.9","4","70","2","ultra low","-40~125","290","6.5","145","6","XSON6","SOT891"
"nxp","Logic---Gates---Combination gates","74AUP2G0604GM","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G0604GM.html","http://www.nxp.com/documents/data_sheet/74AUP2G0604.pdf","Production","AUP","Combination gates","inverter with open-drain and inverter","1.1 - 3.6","CMOS","+/- 1.9","4","70","2","ultra low","-40~125","290","6.5","145","6","XSON6","SOT886"
"nxp","Logic---Gates---Combination gates","74AUP2G0604GN","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G0604GN.html","http://www.nxp.com/documents/data_sheet/74AUP2G0604.pdf","Production","AUP","Combination gates","inverter with open-drain and inverter","1.1 - 3.6","CMOS","+/- 1.9","4","70","2","ultra low","-40~125","275","11.7","171","6","XSON6","SOT1115"
"nxp","Logic---Gates---Combination gates","74AUP2G0604GS","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G0604GS.html","http://www.nxp.com/documents/data_sheet/74AUP2G0604.pdf","Production","AUP","Combination gates","inverter with open-drain and inverter","1.1 - 3.6","CMOS","+/- 1.9","4","70","2","ultra low","-40~125","272","14.8","177","6","XSON6","SOT1202"
"nxp","Logic---Gates---Combination gates","74AUP2G0604GW","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G0604GW.html","http://www.nxp.com/documents/data_sheet/74AUP2G0604.pdf","Production","AUP","Combination gates","inverter with open-drain and inverter","1.1 - 3.6","CMOS","+/- 1.9","4","70","2","ultra low","-40~125","264","38.6","153","6","TSSOP6","SOT363"
"nxp","Logic---Gates---Combination gates","74AUP2G3404GF","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G3404GF.html","http://www.nxp.com/documents/data_sheet/74AUP2G3404.pdf","Production","AUP","Combination gates","buffer and inverter","1.1 - 3.6","CMOS","+/- 1.9","4","70","2","ultra low","-40~125","290","6.5","145","6","XSON6","SOT891"
"nxp","Logic---Gates---Combination gates","74AUP2G3404GM","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G3404GM.html","http://www.nxp.com/documents/data_sheet/74AUP2G3404.pdf","Production","AUP","Combination gates","buffer and inverter","1.1 - 3.6","CMOS","+/- 1.9","4","70","2","ultra low","-40~125","290","6.5","145","6","XSON6","SOT886"
"nxp","Logic---Gates---Combination gates","74AUP2G3404GN","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G3404GN.html","http://www.nxp.com/documents/data_sheet/74AUP2G3404.pdf","Production","AUP","Combination gates","buffer and inverter","1.1 - 3.6","CMOS","+/- 1.9","4","70","2","ultra low","-40~125","275","11.7","171","6","XSON6","SOT1115"
"nxp","Logic---Gates---Combination gates","74AUP2G3404GS","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G3404GS.html","http://www.nxp.com/documents/data_sheet/74AUP2G3404.pdf","Production","AUP","Combination gates","buffer and inverter","1.1 - 3.6","CMOS","+/- 1.9","4","70","2","ultra low","-40~125","272","14.8","177","6","XSON6","SOT1202"
"nxp","Logic---Gates---Combination gates","74AUP2G3404GW","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G3404GW.html","http://www.nxp.com/documents/data_sheet/74AUP2G3404.pdf","Production","AUP","Combination gates","buffer and inverter","1.1 - 3.6","CMOS","+/- 1.9","4","70","2","ultra low","-40~125","264","38.6","153","6","TSSOP6","SOT363"
"nxp","Logic---Gates---Combination gates","74AUP2G3407GF","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G3407GF.html","http://www.nxp.com/documents/data_sheet/74AUP2G3407.pdf","Production","AUP","Combination gates","buffer and buffer with open-drain","1.1 - 3.6","CMOS","+/- 1.9","4.1","70","2","ultra low","-40~125","290","6.5","145","6","XSON6","SOT891"
"nxp","Logic---Gates---Combination gates","74AUP2G3407GM","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G3407GM.html","http://www.nxp.com/documents/data_sheet/74AUP2G3407.pdf","Production","AUP","Combination gates","buffer and buffer with open-drain","1.1 - 3.6","CMOS","+/- 1.9","4.1","70","2","ultra low","-40~125","290","6.5","145","6","XSON6","SOT886"
"nxp","Logic---Gates---Combination gates","74AUP2G3407GN","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G3407GN.html","http://www.nxp.com/documents/data_sheet/74AUP2G3407.pdf","Production","AUP","Combination gates","buffer and buffer with open-drain","1.1 - 3.6","CMOS","+/- 1.9","4.1","70","2","ultra low","-40~125","275","11.7","171","6","XSON6","SOT1115"
"nxp","Logic---Gates---Combination gates","74AUP2G3407GS","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G3407GS.html","http://www.nxp.com/documents/data_sheet/74AUP2G3407.pdf","Production","AUP","Combination gates","buffer and buffer with open-drain","1.1 - 3.6","CMOS","+/- 1.9","4.1","70","2","ultra low","-40~125","272","14.8","177","6","XSON6","SOT1202"
"nxp","Logic---Gates---Combination gates","74AUP2G3407GW","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2G3407GW.html","http://www.nxp.com/documents/data_sheet/74AUP2G3407.pdf","Production","AUP","Combination gates","buffer and buffer with open-drain","1.1 - 3.6","CMOS","+/- 1.9","4.1","70","2","ultra low","-40~125","264","38.6","153","6","TSSOP6","SOT363"
"nxp","Logic---Gates---Combination gates","74AUP2T1326GF","http://www.nxp.com/products/logic/gates/combination_gates/74AUP2T1326GF.html","http://www.nxp.com/documents/data_sheet/74AUP2T1326.pdf","Production","AUP","Combination gates","3-state; dual supply buffer/line driver","1.1 - 3.6","CMOS","+/- 1.9","3.8","70","2","ultra low","-40~125","","","","10","XSON10","SOT1081-2"
"nxp","Logic---Gates---Combination gates","74AUP3G0434DC","http://www.nxp.com/products/logic/gates/combination_gates/74AUP3G0434DC.html","http://www.nxp.com/documents/data_sheet/74AUP3G0434.pdf","Production","AUP","Combination gates","dual inverter and single buffer","1.1 - 3.6","CMOS","+/- 1.9","4","70","3","ultra low","-40~125","203","34.1","113","8","VSSOP8","SOT765-1"
"nxp","Logic---Gates---Combination gates","74AUP3G0434GD","http://www.nxp.com/products/logic/gates/combination_gates/74AUP3G0434GD.html","http://www.nxp.com/documents/data_sheet/74AUP3G0434.pdf","Production","AUP","Combination gates","dual inverter and single buffer","1.1 - 3.6","CMOS","+/- 1.9","4","70","3","ultra low","-40~125","610","80.8","271","8","XSON8","SOT996-2"
"nxp","Logic---Gates---Combination gates","74AUP3G0434GF","http://www.nxp.com/products/logic/gates/combination_gates/74AUP3G0434GF.html","http://www.nxp.com/documents/data_sheet/74AUP3G0434.pdf","Production","AUP","Combination gates","dual inverter and single buffer","1.1 - 3.6","CMOS","+/- 1.9","4","70","3","ultra low","-40~125","254","2.1","124","8","XSON8","SOT1089"
"nxp","Logic---Gates---Combination gates","74AUP3G0434GM","http://www.nxp.com/products/logic/gates/combination_gates/74AUP3G0434GM.html","http://www.nxp.com/documents/data_sheet/74AUP3G0434.pdf","Production","AUP","Combination gates","dual inverter and single buffer","1.1 - 3.6","CMOS","+/- 1.9","4","70","3","ultra low","-40~125","251","128.0","","8","XQFN8","SOT902-2"
"nxp","Logic---Gates---Combination gates","74AUP3G0434GN","http://www.nxp.com/products/logic/gates/combination_gates/74AUP3G0434GN.html","http://www.nxp.com/documents/data_sheet/74AUP3G0434.pdf","Production","AUP","Combination gates","dual inverter and single buffer","1.1 - 3.6","CMOS","+/- 1.9","4","70","3","ultra low","-40~125","238","10.6","148","8","XSON8","SOT1116"
"nxp","Logic---Gates---Combination gates","74AUP3G0434GS","http://www.nxp.com/products/logic/gates/combination_gates/74AUP3G0434GS.html","http://www.nxp.com/documents/data_sheet/74AUP3G0434.pdf","Production","AUP","Combination gates","dual inverter and single buffer","1.1 - 3.6","CMOS","+/- 1.9","4","70","3","ultra low","-40~125","276","10.8","146","8","XSON8","SOT1203"
"nxp","Logic---Gates---Combination gates","74AUP3G0434GT","http://www.nxp.com/products/logic/gates/combination_gates/74AUP3G0434GT.html","http://www.nxp.com/documents/data_sheet/74AUP3G0434.pdf","Production","AUP","Combination gates","dual inverter and single buffer","1.1 - 3.6","CMOS","+/- 1.9","4","70","3","ultra low","-40~125","327","6.1","157","8","XSON8","SOT833-1"
"nxp","Logic---Gates---Combination gates","74AUP3G3404DC","http://www.nxp.com/products/logic/gates/combination_gates/74AUP3G3404DC.html","http://www.nxp.com/documents/data_sheet/74AUP3G3404.pdf","Production","AUP","Combination gates","dual buffer and single inverter","1.1 - 3.6","CMOS","+/- 1.9","4","70","3","ultra low","-40~125","203","34.1","113","8","VSSOP8","SOT765-1"
"nxp","Logic---Gates---Combination gates","74AUP3G3404GD","http://www.nxp.com/products/logic/gates/combination_gates/74AUP3G3404GD.html","http://www.nxp.com/documents/data_sheet/74AUP3G3404.pdf","Production","AUP","Combination gates","dual buffer and single inverter","1.1 - 3.6","CMOS","+/- 1.9","4","70","3","ultra low","-40~125","610","80.8","271","8","XSON8","SOT996-2"
"nxp","Logic---Gates---Combination gates","74AUP3G3404GF","http://www.nxp.com/products/logic/gates/combination_gates/74AUP3G3404GF.html","http://www.nxp.com/documents/data_sheet/74AUP3G3404.pdf","Production","AUP","Combination gates","dual buffer and single inverter","1.1 - 3.6","CMOS","+/- 1.9","4","70","3","ultra low","-40~125","254","2.1","124","8","XSON8","SOT1089"
"nxp","Logic---Gates---Combination gates","74AUP3G3404GM","http://www.nxp.com/products/logic/gates/combination_gates/74AUP3G3404GM.html","http://www.nxp.com/documents/data_sheet/74AUP3G3404.pdf","Production","AUP","Combination gates","dual buffer and single inverter","1.1 - 3.6","CMOS","+/- 1.9","4","70","3","ultra low","-40~125","251","128.0","","8","XQFN8","SOT902-2"
"nxp","Logic---Gates---Combination gates","74AUP3G3404GN","http://www.nxp.com/products/logic/gates/combination_gates/74AUP3G3404GN.html","http://www.nxp.com/documents/data_sheet/74AUP3G3404.pdf","Production","AUP","Combination gates","dual buffer and single inverter","1.1 - 3.6","CMOS","+/- 1.9","4","70","3","ultra low","-40~125","238","10.6","148","8","XSON8","SOT1116"
"nxp","Logic---Gates---Combination gates","74AUP3G3404GS","http://www.nxp.com/products/logic/gates/combination_gates/74AUP3G3404GS.html","http://www.nxp.com/documents/data_sheet/74AUP3G3404.pdf","Production","AUP","Combination gates","dual buffer and single inverter","1.1 - 3.6","CMOS","+/- 1.9","4","70","3","ultra low","-40~125","276","10.8","146","8","XSON8","SOT1203"
"nxp","Logic---Gates---Combination gates","74AUP3G3404GT","http://www.nxp.com/products/logic/gates/combination_gates/74AUP3G3404GT.html","http://www.nxp.com/documents/data_sheet/74AUP3G3404.pdf","Production","AUP","Combination gates","dual buffer and single inverter","1.1 - 3.6","CMOS","+/- 1.9","4","70","3","ultra low","-40~125","327","6.1","157","8","XSON8","SOT833-1"
"nxp","Logic---Gates---Combination gates","74HC58D","http://www.nxp.com/products/logic/gates/combination_gates/74HC58D.html","http://www.nxp.com/documents/data_sheet/74HC58_CNV.pdf","Development","HC(T)","Combination gates","dual AND-OR gate","2.0 - 6.0","CMOS","+/- 5.2","9","36","2","low","-40~125","83","3.5","41","14","SO14","SOT108-1"
