"brand","Series","PartNo","DetailLink","dataSheet","Product status","Family","Type","Description","VCC","Logic switching levels","Output drive capability","tpd","fmax","No of bits","Power dissipation considerations","Tamb","Rth(j-a)","Ψth(j-top)","Rth(j-c)","No of pins","Package name","Package version"
"nxp","Logic---Gates---NAND gates","74HC2G00GD","http://www.nxp.com/products/logic/gates/nand_gates/74HC2G00GD.html","http://www.nxp.com/documents/data_sheet/74HC_HCT2G00.pdf","Production","HC(T)","NAND gates","dual 2-input NAND gate","2.0 - 6.0","CMOS","+/- 5.6","9","36","2","low","-40~125","618","83.2","277","8","XSON8","SOT996-2"
"nxp","Logic---Gates---NAND gates","74HCT2G00DC","http://www.nxp.com/products/logic/gates/nand_gates/74HCT2G00DC.html","http://www.nxp.com/documents/data_sheet/74HC_HCT2G00.pdf","Production","HC(T)","NAND gates","dual 2-input NAND gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","12","36","2","low","-40~125","206","51.0","","8","VSSOP8","SOT765-1"
"nxp","Logic---Gates---NAND gates","74HCT2G00DP","http://www.nxp.com/products/logic/gates/nand_gates/74HCT2G00DP.html","http://www.nxp.com/documents/data_sheet/74HC_HCT2G00.pdf","Production","HC(T)","NAND gates","dual 2-input NAND gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","12","36","2","low","-40~125","216","20.5","106","8","TSSOP8","SOT505-2"
"nxp","Logic---Gates---NAND gates","74HCT2G00GD","http://www.nxp.com/products/logic/gates/nand_gates/74HCT2G00GD.html","http://www.nxp.com/documents/data_sheet/74HC_HCT2G00.pdf","Production","HC(T)","NAND gates","dual 2-input NAND gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","12","36","2","low","-40~125","618","83.2","277","8","XSON8","SOT996-2"
"nxp","Logic---Gates---NAND gates","74HC00BQ","http://www.nxp.com/products/logic/gates/nand_gates/74HC00BQ.html","http://www.nxp.com/documents/data_sheet/74HC_HCT00.pdf","Production","HC(T)","NAND gates","quad 2-input NAND gate","2.0 - 6.0","CMOS","+/- 5.2","7","36","4","low","-40~125","107","21.7","75","14","DHVQFN14","SOT762-1"
"nxp","Logic---Gates---NAND gates","74HC00D","http://www.nxp.com/products/logic/gates/nand_gates/74HC00D.html","http://www.nxp.com/documents/data_sheet/74HC_HCT00.pdf","Production","HC(T)","NAND gates","quad 2-input NAND gate","2.0 - 6.0","CMOS","+/- 5.2","7","36","4","low","-40~125","109","20.9","68","14","SO14","SOT108-1"
"nxp","Logic---Gates---NAND gates","74HC00DB","http://www.nxp.com/products/logic/gates/nand_gates/74HC00DB.html","http://www.nxp.com/documents/data_sheet/74HC_HCT00.pdf","Production","HC(T)","NAND gates","quad 2-input NAND gate","2.0 - 6.0","CMOS","+/- 5.2","7","36","4","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---NAND gates","74HC00PW","http://www.nxp.com/products/logic/gates/nand_gates/74HC00PW.html","http://www.nxp.com/documents/data_sheet/74HC_HCT00.pdf","Production","HC(T)","NAND gates","quad 2-input NAND gate","2.0 - 6.0","CMOS","+/- 5.2","7","36","4","low","-40~125","142","8.07834513274336","68.1579380530974","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---NAND gates","74HCT00BQ","http://www.nxp.com/products/logic/gates/nand_gates/74HCT00BQ.html","http://www.nxp.com/documents/data_sheet/74HC_HCT00.pdf","Production","HC(T)","NAND gates","quad 2-input NAND gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","10","36","4","low","-40~125","107","21.7","75","14","DHVQFN14","SOT762-1"
"nxp","Logic---Gates---NAND gates","74HCT00D","http://www.nxp.com/products/logic/gates/nand_gates/74HCT00D.html","http://www.nxp.com/documents/data_sheet/74HC_HCT00.pdf","Production","HC(T)","NAND gates","quad 2-input NAND gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","10","36","4","low","-40~125","109","20.9","68","14","SO14","SOT108-1"
"nxp","Logic---Gates---NAND gates","74HCT00DB","http://www.nxp.com/products/logic/gates/nand_gates/74HCT00DB.html","http://www.nxp.com/documents/data_sheet/74HC_HCT00.pdf","Production","HC(T)","NAND gates","quad 2-input NAND gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","10","36","4","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---NAND gates","74HCT00PW","http://www.nxp.com/products/logic/gates/nand_gates/74HCT00PW.html","http://www.nxp.com/documents/data_sheet/74HC_HCT00.pdf","Production","HC(T)","NAND gates","quad 2-input NAND gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","10","36","4","low","-40~125","142","8.07834513274336","68.1579380530974","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---NAND gates","74HC03D","http://www.nxp.com/products/logic/gates/nand_gates/74HC03D.html","http://www.nxp.com/documents/data_sheet/74HC_HCT03.pdf","Production","HC(T)","NAND gates","open-drain; quad 2-input NAND gate","2.0 - 6.0","CMOS","5.2","8","36","4","low","-40~125","96","12.2","54","14","SO14","SOT108-1"
"nxp","Logic---Gates---NAND gates","74HC03DB","http://www.nxp.com/products/logic/gates/nand_gates/74HC03DB.html","http://www.nxp.com/documents/data_sheet/74HC_HCT03.pdf","Production","HC(T)","NAND gates","open-drain; quad 2-input NAND gate","2.0 - 6.0","CMOS","5.2","8","36","4","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---NAND gates","74HC03PW","http://www.nxp.com/products/logic/gates/nand_gates/74HC03PW.html","http://www.nxp.com/documents/data_sheet/74HC_HCT03.pdf","Production","HC(T)","NAND gates","open-drain; quad 2-input NAND gate","2.0 - 6.0","CMOS","5.2","8","36","4","low","-40~125","133","5.22892601769912","58.6185784070797","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---NAND gates","74HCT03D","http://www.nxp.com/products/logic/gates/nand_gates/74HCT03D.html","http://www.nxp.com/documents/data_sheet/74HC_HCT03.pdf","Production","HC(T)","NAND gates","open-drain; quad 2-input NAND gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","10","36","4","low","-40~125","98","13.4","56","14","SO14","SOT108-1"
"nxp","Logic---Gates---NAND gates","74HCT03DB","http://www.nxp.com/products/logic/gates/nand_gates/74HCT03DB.html","http://www.nxp.com/documents/data_sheet/74HC_HCT03.pdf","Production","HC(T)","NAND gates","open-drain; quad 2-input NAND gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","10","36","4","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---NAND gates","74HCT03PW","http://www.nxp.com/products/logic/gates/nand_gates/74HCT03PW.html","http://www.nxp.com/documents/data_sheet/74HC_HCT03.pdf","Production","HC(T)","NAND gates","open-drain; quad 2-input NAND gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","10","36","4","low","-40~125","133","5.22892601769912","58.6185784070797","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---NAND gates","74HC10D","http://www.nxp.com/products/logic/gates/nand_gates/74HC10D.html","http://www.nxp.com/documents/data_sheet/74HC_HCT10_CNV.pdf","Production","HC(T)","NAND gates","triple 3-input NAND gate","2.0 - 6.0","CMOS","+/- 5.2","9","36","3","low","-40~125","108","20.4","67","14","SO14","SOT108-1"
"nxp","Logic---Gates---NAND gates","74HC10DB","http://www.nxp.com/products/logic/gates/nand_gates/74HC10DB.html","http://www.nxp.com/documents/data_sheet/74HC_HCT10_CNV.pdf","Production","HC(T)","NAND gates","triple 3-input NAND gate","2.0 - 6.0","CMOS","+/- 5.2","9","36","3","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---NAND gates","74HC10PW","http://www.nxp.com/products/logic/gates/nand_gates/74HC10PW.html","http://www.nxp.com/documents/data_sheet/74HC_HCT10_CNV.pdf","Production","HC(T)","NAND gates","triple 3-input NAND gate","2.0 - 6.0","CMOS","+/- 5.2","9","36","3","low","-40~125","141","7.89912831858407","67.5579513274336","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---NAND gates","74HCT10D","http://www.nxp.com/products/logic/gates/nand_gates/74HCT10D.html","http://www.nxp.com/documents/data_sheet/74HC_HCT10_CNV.pdf","Production","HC(T)","NAND gates","triple 3-input NAND gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","11","36","3","low","-40~125","108","20.4","67","14","SO14","SOT108-1"
"nxp","Logic---Gates---NAND gates","74HCT10DB","http://www.nxp.com/products/logic/gates/nand_gates/74HCT10DB.html","http://www.nxp.com/documents/data_sheet/74HC_HCT10_CNV.pdf","Production","HC(T)","NAND gates","triple 3-input NAND gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","11","36","3","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---NAND gates","74HCT10PW","http://www.nxp.com/products/logic/gates/nand_gates/74HCT10PW.html","http://www.nxp.com/documents/data_sheet/74HC_HCT10_CNV.pdf","Production","HC(T)","NAND gates","triple 3-input NAND gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","11","36","3","low","-40~125","141","7.89912831858407","67.5579513274336","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---NAND gates","74HC20D","http://www.nxp.com/products/logic/gates/nand_gates/74HC20D.html","http://www.nxp.com/documents/data_sheet/74HC_HCT20.pdf","Production","HC(T)","NAND gates","dual 4-input NAND gate","2.0 - 6.0","CMOS","+/- 5.2","8","36","2","low","-40~125","94","10.9","52","14","SO14","SOT108-1"
"nxp","Logic---Gates---NAND gates","74HC20DB","http://www.nxp.com/products/logic/gates/nand_gates/74HC20DB.html","http://www.nxp.com/documents/data_sheet/74HC_HCT20.pdf","Production","HC(T)","NAND gates","dual 4-input NAND gate","2.0 - 6.0","CMOS","+/- 5.2","8","36","2","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---NAND gates","74HC20PW","http://www.nxp.com/products/logic/gates/nand_gates/74HC20PW.html","http://www.nxp.com/documents/data_sheet/74HC_HCT20.pdf","Production","HC(T)","NAND gates","dual 4-input NAND gate","2.0 - 6.0","CMOS","+/- 5.2","8","36","2","low","-40~125","132","4.7130014159292","56.8913525663717","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---NAND gates","74HCT20D","http://www.nxp.com/products/logic/gates/nand_gates/74HCT20D.html","http://www.nxp.com/documents/data_sheet/74HC_HCT20.pdf","Production","HC(T)","NAND gates","dual 4-input NAND gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","13","36","2","low","-40~125","76","1.0","34","14","SO14","SOT108-1"
"nxp","Logic---Gates---NAND gates","74HCT20DB","http://www.nxp.com/products/logic/gates/nand_gates/74HCT20DB.html","http://www.nxp.com/documents/data_sheet/74HC_HCT20.pdf","Production","HC(T)","NAND gates","dual 4-input NAND gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","13","36","2","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---NAND gates","74HC30D","http://www.nxp.com/products/logic/gates/nand_gates/74HC30D.html","http://www.nxp.com/documents/data_sheet/74HC_HCT30.pdf","Production","HC(T)","NAND gates","8-input NAND gate","2.0 - 6.0","CMOS","+/- 5.2","12","36","1","low","-40~125","88","7.0","46","14","SO14","SOT108-1"
"nxp","Logic---Gates---NAND gates","74HC30DB","http://www.nxp.com/products/logic/gates/nand_gates/74HC30DB.html","http://www.nxp.com/documents/data_sheet/74HC_HCT30.pdf","Production","HC(T)","NAND gates","8-input NAND gate","2.0 - 6.0","CMOS","+/- 5.2","12","36","1","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---NAND gates","74HC30PW","http://www.nxp.com/products/logic/gates/nand_gates/74HC30PW.html","http://www.nxp.com/documents/data_sheet/74HC_HCT30.pdf","Production","HC(T)","NAND gates","8-input NAND gate","2.0 - 6.0","CMOS","+/- 5.2","12","36","1","low","-40~125","126","2.77328318584071","50.3975132743363","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---NAND gates","74HCT30D","http://www.nxp.com/products/logic/gates/nand_gates/74HCT30D.html","http://www.nxp.com/documents/data_sheet/74HC_HCT30.pdf","Production","HC(T)","NAND gates","8-input NAND gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","12","36","1","low","-40~125","85","5.1","43","14","SO14","SOT108-1"
"nxp","Logic---Gates---NAND gates","74HCT30DB","http://www.nxp.com/products/logic/gates/nand_gates/74HCT30DB.html","http://www.nxp.com/documents/data_sheet/74HC_HCT30.pdf","Production","HC(T)","NAND gates","8-input NAND gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","12","36","1","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---NAND gates","74HCT30PW","http://www.nxp.com/products/logic/gates/nand_gates/74HCT30PW.html","http://www.nxp.com/documents/data_sheet/74HC_HCT30.pdf","Production","HC(T)","NAND gates","8-input NAND gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","12","36","1","low","-40~125","126","2.77328318584071","50.3975132743363","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---NAND gates","74LV00BQ","http://www.nxp.com/products/logic/gates/nand_gates/74LV00BQ.html","http://www.nxp.com/documents/data_sheet/74LV00.pdf","Production","LV","NAND gates","quad 2-input NAND gate","1.0 - 5.5","TTL","+/- 12","7","30","4","low","-40~125","95","11.7","62","14","DHVQFN14","SOT762-1"
"nxp","Logic---Gates---NAND gates","74LV00D","http://www.nxp.com/products/logic/gates/nand_gates/74LV00D.html","http://www.nxp.com/documents/data_sheet/74LV00.pdf","Production","LV","NAND gates","quad 2-input NAND gate","1.0 - 5.5","TTL","+/- 12","7","30","4","low","-40~125","93","10.3","51","14","SO14","SOT108-1"
"nxp","Logic---Gates---NAND gates","74LV00DB","http://www.nxp.com/products/logic/gates/nand_gates/74LV00DB.html","http://www.nxp.com/documents/data_sheet/74LV00.pdf","Production","LV","NAND gates","quad 2-input NAND gate","1.0 - 5.5","TTL","+/- 12","7","30","4","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---NAND gates","74LV00PW","http://www.nxp.com/products/logic/gates/nand_gates/74LV00PW.html","http://www.nxp.com/documents/data_sheet/74LV00.pdf","Production","LV","NAND gates","quad 2-input NAND gate","1.0 - 5.5","TTL","+/- 12","7","30","4","low","-40~125","131","4.52353840707965","56.2570633628319","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---NAND gates","74LV03D","http://www.nxp.com/products/logic/gates/nand_gates/74LV03D.html","http://www.nxp.com/documents/data_sheet/74LV03.pdf","Production","LV","NAND gates","open-drain; quad 2-input NAND gate","1.0 - 5.5","TTL","+/- 12","8","30","4","low","-40~125","96","12.2","54","14","SO14","SOT108-1"
"nxp","Logic---Gates---NAND gates","74LVC1G00GF","http://www.nxp.com/products/logic/gates/nand_gates/74LVC1G00GF.html","http://www.nxp.com/documents/data_sheet/74LVC1G00.pdf","Production","LVC","NAND gates","single 2-input NAND gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.2","175","1","low","-40~125","313","7.8","158","6","XSON6","SOT891"
"nxp","Logic---Gates---NAND gates","74LVC1G00GM","http://www.nxp.com/products/logic/gates/nand_gates/74LVC1G00GM.html","http://www.nxp.com/documents/data_sheet/74LVC1G00.pdf","Production","LVC","NAND gates","single 2-input NAND gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.2","175","1","low","-40~125","313","7.8","158","6","XSON6","SOT886"
"nxp","Logic---Gates---NAND gates","74LVC1G00GN","http://www.nxp.com/products/logic/gates/nand_gates/74LVC1G00GN.html","http://www.nxp.com/documents/data_sheet/74LVC1G00.pdf","Production","LVC","NAND gates","single 2-input NAND gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.2","175","1","low","-40~125","338","23.5","210","6","XSON6","SOT1115"
"nxp","Logic---Gates---NAND gates","74LVC1G00GS","http://www.nxp.com/products/logic/gates/nand_gates/74LVC1G00GS.html","http://www.nxp.com/documents/data_sheet/74LVC1G00.pdf","Production","LVC","NAND gates","single 2-input NAND gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.2","175","1","low","-40~125","325","29.9","218","6","XSON6","SOT1202"
"nxp","Logic---Gates---NAND gates","74LVC1G00GV","http://www.nxp.com/products/logic/gates/nand_gates/74LVC1G00GV.html","http://www.nxp.com/documents/data_sheet/74LVC1G00.pdf","Production","LVC","NAND gates","single 2-input NAND gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.2","175","1","low","-40~125","270","63.3","169","5","TSOP5","SOT753"
"nxp","Logic---Gates---NAND gates","74LVC1G00GW","http://www.nxp.com/products/logic/gates/nand_gates/74LVC1G00GW.html","http://www.nxp.com/documents/data_sheet/74LVC1G00.pdf","Production","LVC","NAND gates","single 2-input NAND gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.2","175","1","low","-40~125","311","80.9","181","5","TSSOP5","SOT353-1"
"nxp","Logic---Gates---NAND gates","74LVC1G00GX","http://www.nxp.com/products/logic/gates/nand_gates/74LVC1G00GX.html","http://www.nxp.com/documents/data_sheet/74LVC1G00.pdf","Production","LVC","NAND gates","single 2-input NAND gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.2","175","1","low","-40~125","327","94.5","195","5","X2SON5","SOT1226"
"nxp","Logic---Gates---NAND gates","74LVC1G10GF","http://www.nxp.com/products/logic/gates/nand_gates/74LVC1G10GF.html","http://www.nxp.com/documents/data_sheet/74LVC1G10.pdf","Production","LVC","NAND gates","single 3-input NAND gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.6","175","1","low","-40~125","317","8.0","161","6","XSON6","SOT891"
"nxp","Logic---Gates---NAND gates","74LVC1G10GM","http://www.nxp.com/products/logic/gates/nand_gates/74LVC1G10GM.html","http://www.nxp.com/documents/data_sheet/74LVC1G10.pdf","Production","LVC","NAND gates","single 3-input NAND gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.6","175","1","low","-40~125","317","8.0","161","6","XSON6","SOT886"
"nxp","Logic---Gates---NAND gates","74LVC1G10GN","http://www.nxp.com/products/logic/gates/nand_gates/74LVC1G10GN.html","http://www.nxp.com/documents/data_sheet/74LVC1G10.pdf","Production","LVC","NAND gates","single 3-input NAND gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.6","175","1","low","-40~125","351","26.0","218","6","XSON6","SOT1115"
"nxp","Logic---Gates---NAND gates","74LVC1G10GS","http://www.nxp.com/products/logic/gates/nand_gates/74LVC1G10GS.html","http://www.nxp.com/documents/data_sheet/74LVC1G10.pdf","Production","LVC","NAND gates","single 3-input NAND gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.6","175","1","low","-40~125","336","33.0","226","6","XSON6","SOT1202"
"nxp","Logic---Gates---NAND gates","74LVC1G10GV","http://www.nxp.com/products/logic/gates/nand_gates/74LVC1G10GV.html","http://www.nxp.com/documents/data_sheet/74LVC1G10.pdf","Production","LVC","NAND gates","single 3-input NAND gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.6","175","1","low","-40~125","261","63.0","172","6","TSOP6","SOT457"
"nxp","Logic---Gates---NAND gates","74LVC1G10GW","http://www.nxp.com/products/logic/gates/nand_gates/74LVC1G10GW.html","http://www.nxp.com/documents/data_sheet/74LVC1G10.pdf","Production","LVC","NAND gates","single 3-input NAND gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.6","175","1","low","-40~125","284","56.2","172","6","TSSOP6","SOT363"
"nxp","Logic---Gates---NAND gates","74LVC1G38GF","http://www.nxp.com/products/logic/gates/nand_gates/74LVC1G38GF.html","http://www.nxp.com/documents/data_sheet/74LVC1G38.pdf","Production","LVC","NAND gates","open-drain; single 2-input NAND gate","1.65 - 5.5","CMOS/LVTTL","32","2.3","175","1","low","-40~125","313","7.8","158","6","XSON6","SOT891"
"nxp","Logic---Gates---NAND gates","74LVC1G38GM","http://www.nxp.com/products/logic/gates/nand_gates/74LVC1G38GM.html","http://www.nxp.com/documents/data_sheet/74LVC1G38.pdf","Production","LVC","NAND gates","open-drain; single 2-input NAND gate","1.65 - 5.5","CMOS/LVTTL","32","2.3","175","1","low","-40~125","313","7.8","158","6","XSON6","SOT886"
"nxp","Logic---Gates---NAND gates","74LVC1G38GN","http://www.nxp.com/products/logic/gates/nand_gates/74LVC1G38GN.html","http://www.nxp.com/documents/data_sheet/74LVC1G38.pdf","Production","LVC","NAND gates","open-drain; single 2-input NAND gate","1.65 - 5.5","CMOS/LVTTL","32","2.3","175","1","low","-40~125","338","23.5","210","6","XSON6","SOT1115"
"nxp","Logic---Gates---NAND gates","74LVC1G38GS","http://www.nxp.com/products/logic/gates/nand_gates/74LVC1G38GS.html","http://www.nxp.com/documents/data_sheet/74LVC1G38.pdf","Production","LVC","NAND gates","open-drain; single 2-input NAND gate","1.65 - 5.5","CMOS/LVTTL","32","2.3","175","1","low","-40~125","325","29.9","218","6","XSON6","SOT1202"
"nxp","Logic---Gates---NAND gates","74LVC1G38GV","http://www.nxp.com/products/logic/gates/nand_gates/74LVC1G38GV.html","http://www.nxp.com/documents/data_sheet/74LVC1G38.pdf","Production","LVC","NAND gates","open-drain; single 2-input NAND gate","1.65 - 5.5","CMOS/LVTTL","32","2.3","175","1","low","-40~125","270","63.3","169","5","TSOP5","SOT753"
"nxp","Logic---Gates---NAND gates","74LVC1G38GW","http://www.nxp.com/products/logic/gates/nand_gates/74LVC1G38GW.html","http://www.nxp.com/documents/data_sheet/74LVC1G38.pdf","Production","LVC","NAND gates","open-drain; single 2-input NAND gate","1.65 - 5.5","CMOS/LVTTL","32","2.3","175","1","low","-40~125","311","80.9","181","5","TSSOP5","SOT353-1"
"nxp","Logic---Gates---NAND gates","74LVC1G38GX","http://www.nxp.com/products/logic/gates/nand_gates/74LVC1G38GX.html","http://www.nxp.com/documents/data_sheet/74LVC1G38.pdf","Production","LVC","NAND gates","open-drain; single 2-input NAND gate","1.65 - 5.5","CMOS/LVTTL","32","2.3","175","1","low","-40~125","327","94.5","195","5","X2SON5","SOT1226"
