"brand","Series","PartNo","DataSheet","DetailLink","Description","Interface","FlexRay  Standard","Recommended I MAX","Efficiency","Output","Range","Transducer frequency","Driver output","Memory","Detection","Sensitivity","Bandwidth","V BAT","V OUT","V SUPPLY","Protection","I SUPPLY","I PEAK","I  DC MAX","P(Motor) peak","P(Motor)max","V DD","V ER","Iq","RDS ON","ESD (kV)","Bitrate","Cranking Support","Package ","Status","Comment"
"elmos","Sensor---Smoke Detector","E520.30","http://www.elmos.com/fileadmin/2013/02_products/04_sensor/06_smoke-detector/e520-30_elmos_ds.pdf","http://www.elmos.com/english/products/sensor/smoke-detector-controller.html?tx_pmproductlist_productlist%5Bproduct%5D=80&tx_pmproductlist_productlist%5Baction%5D=showProduct&tx_pmproductlist_productlist%5Bcontroller%5D=Product&cHash=a1409c4fb40ec85386c4b7c029468a3d","Smoke Detector (FLASH)"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","8V to 50V  ","60V  ","Configurable: Down to 88µA  "," "," "," "," "," "," "," "," "," "," "," ","SOIC14N "," "," For network addressable, optical smoke detectors
1.5 to 45nA photo current input range
8bit μC, 4kB FLASH, 32B EEPROM, 128B RAM
Configurable/programmable loop interface"
