"brand","Series","PartNo","DetailLink","dataSheet","容量","符合标准","接口","封装形式","典型应用"
"fmsh","安全与识别芯片---识别与存储---NFC通道芯片","FM11NC00","http://www.fmsh.com/2ac114a8-ce2d-aa9d-cef4-ad3919eeb513/","http://www.fmsh.com/AjaxFile/DownLoadFile.aspx?FilePath=&fileExt=file","—
","ISO14443TypeA","非接触、接触I2C/SPI
","DFN10
","设备固件更新、蓝牙和WIFI匹配、通道转换
","设备固件更新、蓝牙和WIFI匹配、通道转换
","-"
"fmsh","安全与识别芯片---识别与存储---NFC通道芯片","FM11NC08","http://www.fmsh.com/2ac114a8-ce2d-aa9d-cef4-ad3919eeb513/","http://www.fmsh.com/AjaxFile/DownLoadFile.aspx?FilePath=/UpLoadFile/20140717/FM11NC08_ps_chs.pdf&fileExt=file","8k bit
","ISO14443TypeA
","非接触、接触I2C/SPI
","DFN10
","设备固件更新、蓝牙和WIFI匹配、通道转换
","设备固件更新、蓝牙和WIFI匹配、通道转换
","-"
