"brand","Series","PartNo","DetailLink","dataSheet","容量","符合标准","接口","封装形式","典型应用"
"fmsh","安全与识别芯片---识别与存储---接触式存储卡芯片","FM4428","http://www.fmsh.com/b934fc6d-c70f-f61c-aca7-c56fac125302/","http://www.fmsh.com/AjaxFile/DownLoadFile.aspx?FilePath=/UpLoadFile/20150605/FM4428_ds_chs.pdf&fileExt=file","8k bit
","ISO7816
","接触
","接触模块
","接触式会员卡
","接触式会员卡
","-"
"fmsh","安全与识别芯片---识别与存储---接触式存储卡芯片","FM4442","http://www.fmsh.com/b934fc6d-c70f-f61c-aca7-c56fac125302/","http://www.fmsh.com/AjaxFile/DownLoadFile.aspx?FilePath=/UpLoadFile/20140717/FM4442_ds_chs.pdf&fileExt=file","2k bit
","ISO7816
","接触
","接触模块","接触式门禁卡
","接触式门禁卡
","-"
