"brand","Series","Series-2","PartNo","DataSheet","DetailLink","Description","IOUT (mA)","VIN  MIN.  (V)","VIN  MAX.  (V)","IQ  (µA)","VOUT  MIN.  (V)","VOUT  MAX.  (V)","Freq  (kHz)","Efficiency (%)"
"exar","Power Management---Power Conversion-Switching Regulators-Step-up Regulators","SP6641","SP6641AKEB-3-3","http://www.exar.com/common/content/document.ashx?id=20805&languageid=1033&type=datasheet&part=sp6641","http://www.exar.com/power-management/power-conversion/switching-regulators/step-up-regulators/sp6641/","500mA Alkaline DC/DC Boost Regulator","100","0.9","4.5","10","3.3","5","-","87"
"exar","Power Management---Power Conversion-Switching Regulators-Step-up Regulators","SP6641","SP6641AKEB-5-0","http://www.exar.com/common/content/document.ashx?id=20805&languageid=1033&type=datasheet&part=sp6641","http://www.exar.com/power-management/power-conversion/switching-regulators/step-up-regulators/sp6641/","500mA Alkaline DC/DC Boost Regulator","100","0.9","4.5","10","3.3","5","-","87"
"exar","Power Management---Power Conversion-Switching Regulators-Step-up Regulators","SP6641","SP6641BEK","http://www.exar.com/common/content/document.ashx?id=20805&languageid=1033&type=datasheet&part=sp6641","http://www.exar.com/power-management/power-conversion/switching-regulators/step-up-regulators/sp6641/","500mA Alkaline DC/DC Boost Regulator","100","0.9","4.5","10","3.3","5","-","87"
"exar","Power Management---Power Conversion-Switching Regulators-Step-up Regulators","SP6641","SP6641BEK/TR","http://www.exar.com/common/content/document.ashx?id=20805&languageid=1033&type=datasheet&part=sp6641","http://www.exar.com/power-management/power-conversion/switching-regulators/step-up-regulators/sp6641/","500mA Alkaline DC/DC Boost Regulator","100","0.9","4.5","10","3.3","5","-","87"
"exar","Power Management---Power Conversion-Switching Regulators-Step-up Regulators","SP6641","SP6641BEK-3-3","http://www.exar.com/common/content/document.ashx?id=20805&languageid=1033&type=datasheet&part=sp6641","http://www.exar.com/power-management/power-conversion/switching-regulators/step-up-regulators/sp6641/","500mA Alkaline DC/DC Boost Regulator","100","0.9","4.5","10","3.3","5","-","87"
"exar","Power Management---Power Conversion-Switching Regulators-Step-up Regulators","SP6641","SP6641BEK-3-3/TR","http://www.exar.com/common/content/document.ashx?id=20805&languageid=1033&type=datasheet&part=sp6641","http://www.exar.com/power-management/power-conversion/switching-regulators/step-up-regulators/sp6641/","500mA Alkaline DC/DC Boost Regulator","100","0.9","4.5","10","3.3","5","-","87"
"exar","Power Management---Power Conversion-Switching Regulators-Step-up Regulators","SP6641","SP6641BEK-5-0","http://www.exar.com/common/content/document.ashx?id=20805&languageid=1033&type=datasheet&part=sp6641","http://www.exar.com/power-management/power-conversion/switching-regulators/step-up-regulators/sp6641/","500mA Alkaline DC/DC Boost Regulator","100","0.9","4.5","10","3.3","5","-","87"
"exar","Power Management---Power Conversion-Switching Regulators-Step-up Regulators","SP6641","SP6641BEK-5-0/TR","http://www.exar.com/common/content/document.ashx?id=20805&languageid=1033&type=datasheet&part=sp6641","http://www.exar.com/power-management/power-conversion/switching-regulators/step-up-regulators/sp6641/","500mA Alkaline DC/DC Boost Regulator","100","0.9","4.5","10","3.3","5","-","87"
"exar","Power Management---Power Conversion-Switching Regulators-Step-up Regulators","SP6641","SP6641BEK-L-3-3","http://www.exar.com/common/content/document.ashx?id=20805&languageid=1033&type=datasheet&part=sp6641","http://www.exar.com/power-management/power-conversion/switching-regulators/step-up-regulators/sp6641/","500mA Alkaline DC/DC Boost Regulator","100","0.9","4.5","10","3.3","5","-","87"
"exar","Power Management---Power Conversion-Switching Regulators-Step-up Regulators","SP6641","SP6641BEK-L-3-3/TR","http://www.exar.com/common/content/document.ashx?id=20805&languageid=1033&type=datasheet&part=sp6641","http://www.exar.com/power-management/power-conversion/switching-regulators/step-up-regulators/sp6641/","500mA Alkaline DC/DC Boost Regulator","100","0.9","4.5","10","3.3","5","-","87"
"exar","Power Management---Power Conversion-Switching Regulators-Step-up Regulators","SP6641","SP6641BEK-L-5-0","http://www.exar.com/common/content/document.ashx?id=20805&languageid=1033&type=datasheet&part=sp6641","http://www.exar.com/power-management/power-conversion/switching-regulators/step-up-regulators/sp6641/","500mA Alkaline DC/DC Boost Regulator","100","0.9","4.5","10","3.3","5","-","87"
"exar","Power Management---Power Conversion-Switching Regulators-Step-up Regulators","SP6641","SP6641BEK-L-5-0/TR","http://www.exar.com/common/content/document.ashx?id=20805&languageid=1033&type=datasheet&part=sp6641","http://www.exar.com/power-management/power-conversion/switching-regulators/step-up-regulators/sp6641/","500mA Alkaline DC/DC Boost Regulator","100","0.9","4.5","10","3.3","5","-","87"
"exar","Power Management---Power Conversion-Switching Regulators-Step-up Regulators","SP6641","SP6641BKEB","http://www.exar.com/common/content/document.ashx?id=20805&languageid=1033&type=datasheet&part=sp6641","http://www.exar.com/power-management/power-conversion/switching-regulators/step-up-regulators/sp6641/","500mA Alkaline DC/DC Boost Regulator","100","0.9","4.5","10","3.3","5","-","87"
"exar","Power Management---Power Conversion-Switching Regulators-Step-up Regulators","SP6641","SP6641BKEB-3-3","http://www.exar.com/common/content/document.ashx?id=20805&languageid=1033&type=datasheet&part=sp6641","http://www.exar.com/power-management/power-conversion/switching-regulators/step-up-regulators/sp6641/","500mA Alkaline DC/DC Boost Regulator","100","0.9","4.5","10","3.3","5","-","87"
"exar","Power Management---Power Conversion-Switching Regulators-Step-up Regulators","SP6641","SP6641BKEB-5-0","http://www.exar.com/common/content/document.ashx?id=20805&languageid=1033&type=datasheet&part=sp6641","http://www.exar.com/power-management/power-conversion/switching-regulators/step-up-regulators/sp6641/","500mA Alkaline DC/DC Boost Regulator","100","0.9","4.5","10","3.3","5","-","87"
"exar","Power Management---Power Conversion-Switching Regulators-Step-up Regulators","SP6641","SP6641CK/TR","http://www.exar.com/common/content/document.ashx?id=20805&languageid=1033&type=datasheet&part=sp6641","http://www.exar.com/power-management/power-conversion/switching-regulators/step-up-regulators/sp6641/","500mA Alkaline DC/DC Boost Regulator","100","0.9","4.5","10","3.3","5","-","87"
