"FSL","传感器---压力传感器","MPXx53","MPX53D","数据手册","MPX53， 0 to 50 kPa， Differential and Gauge， Uncompensated Silicon Pressure Sensors - Data sheet","http://cache.freescale.com/files/sensors/doc/data_sheet/MPX53.pdf?fpsp=1&WT_TYPE=Data Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","传感器---压力传感器","MPXx53","MPX53DP","数据手册","MPX53， 0 to 50 kPa， Differential and Gauge， Uncompensated Silicon Pressure Sensors - Data sheet","http://cache.freescale.com/files/sensors/doc/data_sheet/MPX53.pdf?fpsp=1&WT_TYPE=Data Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","传感器---压力传感器","MPXx53","MPX53GP","数据手册","MPX53， 0 to 50 kPa， Differential and Gauge， Uncompensated Silicon Pressure Sensors - Data sheet","http://cache.freescale.com/files/sensors/doc/data_sheet/MPX53.pdf?fpsp=1&WT_TYPE=Data Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","传感器---压力传感器","MPXx53","MPX53D","应用说明","MKM14 pressure sensor with Current Loop (4-20ma) output","http://cache.freescale.com/files/32bit/doc/app_note/AN4853.pdf?fpsp=1&WT_TYPE=Application Notes&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","传感器---压力传感器","MPXx53","MPX53DP","应用说明","MKM14 pressure sensor with Current Loop (4-20ma) output","http://cache.freescale.com/files/32bit/doc/app_note/AN4853.pdf?fpsp=1&WT_TYPE=Application Notes&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","传感器---压力传感器","MPXx53","MPX53GP","应用说明","MKM14 pressure sensor with Current Loop (4-20ma) output","http://cache.freescale.com/files/32bit/doc/app_note/AN4853.pdf?fpsp=1&WT_TYPE=Application Notes&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","传感器---压力传感器","MPXx53","MPX53D","简介","MEMS Technology","http://cache.freescale.com/files/sensors/doc/fact_sheet/MEMSFS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","传感器---压力传感器","MPXx53","MPX53DP","简介","MEMS Technology","http://cache.freescale.com/files/sensors/doc/fact_sheet/MEMSFS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","传感器---压力传感器","MPXx53","MPX53GP","简介","MEMS Technology","http://cache.freescale.com/files/sensors/doc/fact_sheet/MEMSFS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","传感器---压力传感器","MPXx53","MPX53D","选型工具指南","SENSSELECT， Sensor Products - Selector Guide","http://cache.freescale.com/files/sensors/doc/selector_guide/SENSSELECT.pdf?fpsp=1&WT_TYPE=Selector Guides&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","传感器---压力传感器","MPXx53","MPX53DP","选型工具指南","SENSSELECT， Sensor Products - Selector Guide","http://cache.freescale.com/files/sensors/doc/selector_guide/SENSSELECT.pdf?fpsp=1&WT_TYPE=Selector Guides&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","传感器---压力传感器","MPXx53","MPX53GP","选型工具指南","SENSSELECT， Sensor Products - Selector Guide","http://cache.freescale.com/files/sensors/doc/selector_guide/SENSSELECT.pdf?fpsp=1&WT_TYPE=Selector Guides&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
