"brand","Series","PartNo","DetailLink","dataSheet","Den","Org","Type","Vcc","Refsh","Speed","Pkg(Pins)","Status","Models","Comment"
"issi","DRAM-DDR SDRAM---Preceding 2.5V DDR SDRAM Products","IS43R16800CC","http://www.issi.com/US/product-dram-ddr.shtml","http://www.issi.com/WW/pdf/43R16800CC.pdf","128M","8Mx16","DDR","2.5V","4K","200,166","TSOP2(66)","OBS","-"," "
"issi","DRAM-DDR SDRAM---Preceding 2.5V DDR SDRAM Products","IS43R32400D","http://www.issi.com/US/product-dram-ddr.shtml","http://www.issi.com/WW/pdf/43R32400D.pdf"," ","4Mx32","DDR","2.5V","4K","250,200,166","BGA(144)","OBS","-"," "
"issi","DRAM-DDR SDRAM---Preceding 2.5V DDR SDRAM Products","IS43R83200B","http://www.issi.com/US/product-dram-ddr.shtml","http://www.issi.com/WW/pdf/43-46R83200B-16160B.pdf","256M","32Mx8","DDR","2.5V","8K","200,166,133","TSOP(66)","OBS","  "," "
"issi","DRAM-DDR SDRAM---Preceding 2.5V DDR SDRAM Products","IS43R16160B","http://www.issi.com/US/product-dram-ddr.shtml","http://www.issi.com/WW/pdf/43-46R83200B-16160B.pdf"," ","16Mx16","DDR","2.5V","8K","200,166,133","TSOP2(66),BGA(60)","OBS",","," "
"issi","DRAM-DDR SDRAM---Preceding 2.5V DDR SDRAM Products","IS43R32800B","http://www.issi.com/US/product-dram-ddr.shtml","http://www.issi.com/WW/pdf/43R32800B.pdf"," ","8Mx32","DDR","2.5V","4K","200,166,133","BGA(144)","OBS","-"," "
"issi","DRAM-DDR SDRAM---Preceding 2.5V DDR SDRAM Products","IS46R83200B","http://www.issi.com/US/product-dram-ddr.shtml","http://www.issi.com/WW/pdf/43-46R83200B-16160B.pdf","256M","32Mx8","DDR","2.5V","8K","166,133","TSOP(66)","OBS"," "," "
"issi","DRAM-DDR SDRAM---Preceding 2.5V DDR SDRAM Products","IS46R16160B","http://www.issi.com/US/product-dram-ddr.shtml","http://www.issi.com/WW/pdf/43-46R83200B-16160B.pdf"," ","16Mx16","DDR","2.5V","8K","166,133","TSOP2(66),BGA(60)","OBS",","," "
"issi","DRAM-DDR SDRAM---Preceding 2.5V DDR SDRAM Products","IS46R32800B","http://www.issi.com/US/product-dram-ddr.shtml","http://www.issi.com/WW/pdf/43R32800B.pdf"," ","8Mx32","DDR","2.5V","8K","166,133","BGA(144)","OBS","-"," "
