"brand","Series","PartNo","DetailLink","dataSheet","Den","Org","Type","Vcc","Refsh","Speed","Pkg(Pins)","Status","Models","Comment"
"issi","DRAM-EDO & Fast Page Mode DRAM---Phased-Out Products","IS41LV16256B","http://www.issi.com/US/product-dram-EDO-FPM.shtml","http://www.issi.com/WW/pdf/41LV16256B.pdf","4M","256Kx16","EDO","3.3V","512","35,60","SOJ(40),TSOP2(40/44)","OBS","-"," "
"issi","DRAM-EDO & Fast Page Mode DRAM---Phased-Out Products","IS41LV16257B","http://www.issi.com/US/product-dram-EDO-FPM.shtml","http://www.issi.com/WW/pdf/41LV16257B.pdf"," ","256Kx16","FP","3.3V","512","35,60","SOJ(40),TSOP2(40/44)","OBS","-"," "
"issi","DRAM-EDO & Fast Page Mode DRAM---Phased-Out Products","IS41LV44002B","http://www.issi.com/US/product-dram-EDO-FPM.shtml","http://www.issi.com/WW/pdf/41LV44002B.pdf","16M","4Mx4","EDO","3.3V","2K","50","TSOP2(24/26)","OBS","-"," "
"issi","DRAM-EDO & Fast Page Mode DRAM---Phased-Out Products","IS41LV44052B","http://www.issi.com/US/product-dram-EDO-FPM.shtml","http://www.issi.com/WW/pdf/41LV44052B.pdf"," ","4Mx4","FP","3.3V","2K","50,60","TSOP2(24/26)","OBS","-"," "
"issi","DRAM-EDO & Fast Page Mode DRAM---Phased-Out Products","IS41LV16100B","http://www.issi.com/US/product-dram-EDO-FPM.shtml","http://www.issi.com/WW/pdf/41LV16100B.pdf"," ","1Mx16","EDO","3.3V","1K","50,60","SOJ(42),TSOP2(44/50)","OBS","-"," "
"issi","DRAM-EDO & Fast Page Mode DRAM---Phased-Out Products","IS41LV16105B","http://www.issi.com/US/product-dram-EDO-FPM.shtml","http://www.issi.com/WW/pdf/41LV16105B.pdf"," ","1Mx16","FP","3.3V","1K","50,60","SOJ(42),TSOP2(44/50)","OBS","-"," "
